"app_id","GOOD","app_date","disp_income","occ_code","cust_age","time_emp","res_indicator","I_03","I_04","ER_01","ER_02","I_05","I_06","P_01","S_01","CA_03","CA_02","CA_01","S_02"
13220,"1","MAR2006",0,"SD",19,1,"P",7,1,2,1,16,0.1407970665,67.546875,2,1,0,"3",0
13226,"1","MAR2006",800,"SE",31,1.27,"R",3,5,8.38904761904762,1,18.99,0.1106078932,50.265625,4,2,0,"2",0
13212,"1","MAR2006",1160,"SE",26,1.78,"R",12,1.42,10.29,4.53,20.15,0.0567215353,72.375,1.34333333333333,0,13.6699999999999,"5",2.3
13229,"1","MAR2006",1,"SF",18,1,"R",8.72,1.01,11.0075,0.92,14.2,0,48.86484375,1.39333333333333,0,20.5499999999999,"5",2.39
13245,"1","MAR2006",760,"FT",20,1.45,"P",19,2,9,2,25,0.5436422396,63.046875,1,1,0,"3",1
13240,"1","MAR2006",1,"SB",23,4,"P",17,1,8,4,7,0.1204625708,44.7578125,1.2,1,0,"3",2.27
13250,"1","MAR2006",2,"SC",20,1.14,"P",8.62,1.07,9.03,2.34,6,0.0459049669,62.3203125,1.33,0,7.84999999999988,"5",2.82
13237,"1","MAR2006",160,"SO",21,1,"P",8,1,5,5,4,0.0222072633,62.953125,1.2,1,0,"3",3
13246,"1","MAR2006",0,"SO",18,1.13,"P",21,1,9.69666666666667,2.67143768115942,16.31,0,16.98046875,2,1,0,"3",0
13260,"1","MAR2006",0,"SB",23,2.15,"R",6,1,8.23,2.39,15.14,0.2592525706,62.15625,1,1,0,"3",2
13257,"0","MAR2006",0,"SC",20,1,"P",8.92,1.16,11.96,1.79,35,0,62.75,2,0,51.13,"5",2
13239,"0","MAR2006",0,"SA",18,1,"P",65,1,9.174,1,8,0.0868261564,50.4921875,1,1,0,"3",1
13254,"0","MAR2006",0,"SO",19,1,"P",49,1,8.16,3.62,2,0.0898824229,44.1328125,1.35133333333333,1,0,"3",2.225
13252,"0","MAR2006",0,"SB",30,1.04,"R",11.9866666666667,1.18,9.37,1.26,22.24,0.2322383961,68.328125,1.18333333333333,0,2.64999999999989,"5",2.5
13270,"0","MAR2006",200,"SO",18,0.89,"P",13,1,14,1.05630434782609,82,0,64.4375,1.22,1,0,"3",2.19545454545455
13294,"1","MAR2006",160,"SO",18,1.12,"P",28,1,16,4.69197101449275,1,0.4236739054,69.15625,1.31,1,0,"3",2.42
13300,"1","MAR2006",800,"SF",24,2.82,"P",3,1,11.26,4.65833333333333,25.79,0,81.640625,2,1,414,"3",1
13288,"0","MAR2006",0,"SB",19,1,"P",4,1.21,14,0,32,0.0199516542,37.125,1,0,100.31,"5",1
13290,"0","MAR2006",160,"SE",18,1,"P",10.6933333333333,1.18,9.03625,0.91,17.57,0,39.9765625,1,0,56.468,"5",0
13317,"1","MAR2006",0,"SO",18,0,"P",26,1.12,4,0,19,0.9714097474,17.33203125,2,0,49.81,"5",0
13338,"1","MAR2006",360,"SO",23,1.81,"R",6,1,10.94,3.83,8.2,0.3208061485,33.5078125,2,1,0,"3",2
13344,"1","MAR2006",0,"SO",23,1.12,"R",10.64,1.08,10.1933333333333,1.6,12.5675,0,43.19970703125,1.29333333333333,0,0.519999999999896,"4",2.66823529411765
13323,"0","MAR2006",0,"SO",19,1,"R",14,1,8.755,0,13.2233333333333,0,50.3918001302083,1.37333333333333,1,0,"3",1.87323529411765
13324,"0","MAR2006",560,"SC",23,1.67,"R",5,1,11.75,2.96,10.04,0.3089126432,42.6328125,1.57333333333333,1,0,"3",2.46
13342,"0","MAR2006",0,"SO",34,1,"R",11.03,1.11,6.74666666666667,0,12.025,0.0382044107,59.359375,1.45333333333333,0,47.9899999999999,"5",2.39
13356,"1","MAR2006",0,"SB",22,3,"P",12,1,4,3.88,3,0.3922097348,31.77734375,1,1,368,"3",1
13361,"1","MAR2006",0,"SO",18,0.7,"P",10.7975,1.03,11.09,0,17.22,0.0472898873,53.65625,1.32,0,5.44999999999986,"5",2.6
13355,"1","MAR2006",120,"SO",18,1.08,"R",8,1,9.71083333333333,0,14.48,0.5125192646,52.7578125,4,1,0,"3",0
13389,"1","MAR2006",0,"SF",21,1.22,"R",12.44,1.065,9.76,1.86,17.58,0.1488230494,79.640625,1.25333333333333,0,5.68999999999988,"5",2.3
13371,"1","MAR2006",0,"SO",25,1.03,"R",8.38,1.05,8.87666666666667,0.99,13.42,0.0289895567,44.7890625,1.46333333333333,0,11.2699999999999,"5",2.51
13376,"0","MAR2006",0,"SO",19,1,"P",2,1,12.8626666666667,3,18.4333333333333,0.1359536033,77.125,1.25,1,0,"3",2.75
13381,"0","MAR2006",0,"SC",30,1,"R",11.62,1.2,5.65666666666667,1.16,10.02,0.4674003869,45.125,1.43333333333333,0,13.1499999999999,"5",2.53
13404,"1","MAR2006",0,"SA",19,0.814285714285714,"P",11.0733333333333,1.21333333333333,8,1,8,0,69.015625,1,0,63.962,"5",0
13407,"1","MAR2006",1000,"SA",30,2.83,"H",3,8,11.5966666666667,3,23.6275,0.0645284771,65.640625,1,5,3324,"3",2
13416,"0","MAR2006",0,"SO",20,1,"R",12,1,20,2,11,0,76.671875,1.32333333333333,1,0,"2",2.74333333333333
13409,"0","MAR2006",0,"SA",20,1,"P",5,1.08,16,1,6,0.1787607949,50.5234375,1.28,0,4.8099999999999,"5",2.71
13414,"0","MAR2006",1500,"SO",21,1.85,"R",1,2,11.38,3.87,22.0733333333333,0.1614222256,59.6875,2,2,0,"3",1
13423,"1","MAR2006",0,"SC",24,1,"P",20,1,1,2,18,0.0258279928,47.8671875,3,1,0,"3",0
13424,"1","MAR2006",0,"SC",21,0,"R",33,1,4,2.58,3,0.2244418091,53.2734375,1.40666666666667,1,0,"3",2.09
13465,"1","MAR2006",0,"SB",20,0,"P",52,1,10,0,82,0,40,1.24,1,0,"3",2.12
13446,"1","MAR2006",1,"FT",18,0.7475,"P",11.1125,1.2825,17,0,37,0.0755788002,64.375,1,0,62.892,"5",0
13438,"1","MAR2006",0,"SO",20,1.52,"P",8,2,20,4,16,0,73.109375,1,1,74,"3",0
13433,"1","MAR2006",1460,"SN",40,1,"H",9,2,11.6866666666667,4,23.4833333333333,0.0123481585,73.015625,1,1,0,"3",0
13464,"1","MAR2006",0,"SO",15,0.73,"P",23.2,1.04,10.9166666666667,3.43,22.53,0,55.3203125,1.24,0,0.639999999999881,"5",2.07
13437,"1","MAR2006",100,"SO",24,3,"R",20.53,1.16,7.07,2.53,9.2,0.017955151,39,1.31333333333333,0,318.93,"5",1.77
13436,"0","MAR2006",0,"SM",34,3,"R",20.07,1.36,1,3.36,16.442,0,40.074155273439,1,0,676.93,"5",0
13494,"1","MAR2006",0,"SO",18,0.755,"P",18.44,1.05,4,0,19,0.1138570078,37.421875,1.26,0,6.15999999999988,"5",2.05
13485,"1","MAR2006",100,"SO",17,1.1,"P",13.32,1.06,9.39,2.86,4,0.3621933749,42.75,1.34,0,5.63999999999987,"5",2.1
13484,"1","MAR2006",0,"SB",24,0.98,"R",8.07,1.08,8.08666666666667,0.93,11.96,0.1463039592,25.6328125,2,0,101.25,"5",0
13511,"1","MAR2006",1,"SO",20,2,"P",8,3,0,1,8,0,68.53125,1,3,0,"3",3
13506,"1","MAR2006",100,"SC",19,0.905,"P",26,1,12.365,0,30.47,0.155501232,70.875,1.17,1,0,"3",2.00823529411765
13512,"1","MAR2006",200,"SO",19,0.95,"P",9.85,1.07,12.72,2.48,19.04,0,60.10576171875,1.28,0,23.0999999999999,"4",2.91
13522,"1","MAR2006",0,"SL",21,5,"P",10,3,16,4,31,0.3245210936,48.796875,1,3,1441,"3",3
13545,"1","APR2006",0,"SF",18,0,"P",7,1,18,2,43,0.2330738404,51.4609375,1,1,0,"3",0
13548,"1","APR2006",0,"SA",19,2,"P",9,1,6,0,3,0.0192173089,54.015625,1.04,1,0,"3",3
13550,"1","APR2006",2,"SA",18,0.83,"R",8.42,1.05,13.7325,0.65,11.79,0.1305313772,52.1953125,1.15,0,11.0099999999999,"5",2.28
13537,"1","APR2006",0,"SN",20,1.06,"P",13.34,1.06,10.71,1.62571428571429,17.42,0,57.5262890625,1.07,0,0.239999999999887,"4",2.24214285714286
13549,"0","APR2006",1,"SB",19,1,"P",8,1.27,18,2,32,0,75.359375,1,0,103.432,"5",2
13569,"0","APR2006",1,"SO",26,1.25,"R",12.84,1.06,8.4,1.52,15.1,0.0199547051,69.875,1.14,0,2.12999999999989,"5",2.335
13584,"0","APR2006",0,"SO",27,1,"H",3,3,12.22,3,26.7725,0.0274780571,79.3125,3,2,559,"3",0
13568,"0","APR2006",0,"SB",20,1,"P",7,1,12.218,3,16.09,0.4736384768,54.265625,1.065,1,0,"3",3
13570,"0","APR2006",1,"SB",19,1.11,"R",3,1,10.85,1.245,15.7,0.494455439,55.90625,1,0,101.155,"2",2
13610,"1","APR2006",0,"SO",18,0.6325,"P",9.05666666666667,1.04,18,0.65,67,0.0068439577,80.109375,1.09,0,4.38999999999988,"5",2.81
13601,"1","APR2006",0,"SE",18,0.825,"P",13.6241666666667,1.2,24,0,18,0.2173022423,65.59375,1,0,49.942,"5",0
13595,"1","APR2006",280,"SB",19,1,"R",1,1,12.1966666666667,1.31264705882353,19.8691666666667,0,21.55078125,1,1,0,"3",1
13605,"1","APR2006",0,"SO",20,1.35,"R",6.87,1.15,9.8,1.67,19.03,0.1445192923,75.3125,2,0,149.79,"5",1
13609,"1","APR2006",0,"SA",20,0.87,"P",10.83,1.07,14.6275,3,16.76,0,57.1927734375,1.06,0,10.4124999999999,"5",3.11
13593,"0","APR2006",0,"SA",21,1,"P",15,1,18,2.36866666666667,17,0.0192381539,35.9296875,1.16,1,0,"3",2.17833333333333
13612,"1","APR2006",1,"SD",22,1,"P",14,1,0,3,12.4375,0,85.75,1,1,185,"3",1.00333333333333
13627,"0","APR2006",0,"SE",18,1,"P",3,2,5,0,35,0.1392376604,55.9765625,1,2,0,"3",1
13633,"1","APR2006",0,"SO",18,0.58,"P",7.745,1.02,17,0.46,26,0,66.4375,1.1,0,9.90999999999987,"5",2.502
13643,"1","APR2006",100,"SO",18,0.91,"P",7,1.04,19,1,13,0,47.9375,1.08,0,5.42999999999989,"5",2.55
13634,"1","APR2006",0,"SO",22,2.97,"P",32,2,2,5.07,2,0,69.546875,1,1,2519,"3",1.445
13640,"0","APR2006",0,"SF",19,1,"R",8.795,1,14.9421428571429,0.88,18.28,0,58.240390625,1.12,0,27.365,"5",2.76
13668,"1","APR2006",100,"SO",18,0.81,"P",13.9033333333333,1.03,9,1,7,0.0295936098,71.21875,1.09,0,5.48999999999987,"5",2.02
13664,"1","APR2006",100,"SO",18,0.985,"P",10.995,1.06,10,2,5,0.0286653926,71.359375,1.1,0,8.05999999999989,"5",2.51
13660,"1","APR2006",360,"SO",38,1.98,"H",3,2,14.28,4.805,25.4425,0,76.640625,1,2,1003,"3",1.78
13649,"1","APR2006",0,"SB",24,2,"R",33,1,7.95,0,10.81,0.1793800029,33.3515625,1.28,1,0,"3",2.19
13654,"0","APR2006",0,"SB",19,1,"P",7,1,25,0,29,0,51.140625,1,1,393,"3",1
13655,"0","APR2006",1,"SO",19,1,"P",3,1,9.84,0,1,0.1223962943,47.1953125,1,1,0,"3",1
13686,"1","APR2006",200,"SE",18,1.28,"P",12.93,1.14,5,1.13,25,0.6540423799,34.265625,1.16,0,28.8599999999999,"5",1.88
13677,"1","APR2006",300,"SK",20,4,"P",28,1,2,2,24,0,56.97408203125,1,1,0,"3",0
13680,"1","APR2006",0,"SE",22,1,"P",2,3,17,6,22,0,68.796875,1,2,0,"3",1.275
13694,"1","APR2006",1,"SO",18,0.66,"P",9.84,1.01,12,0,6,0.0341806401,67.734375,1.1,0,10.6199999999999,"5",2.75
13691,"1","APR2006",30,"SB",21,2,"P",18,3,8,0,3,0.0164501705,56.4296875,1,3,978,"3",2
13687,"1","APR2006",120,"SA",18,0.87,"P",1,1.08,11.43,0.51,18.69,0.3822575258,57.5078125,1.15,0,11.2899999999999,"5",2.185
13678,"1","APR2006",600,"FT",22,2.62,"R",19.6,1.4,9.51,2.67,18.85,0.0941198296,16.46875,4,0,472.38,"5",1
13682,"0","APR2006",400,"SO",18,0.99,"P",8.76,1.01,14.11,0,7,0,55.67203125,1.1,0,8.15999999999989,"5",2.622
13683,"0","APR2006",1160,"SD",44,1,"R",18.45,1.51,9.86,3.24,15.91,0,43.790751953126,1.14,0,110.97,"4",2.08333333333333
13717,"1","APR2006",1,"SF",18,0.81,"P",10.8366666666667,1.04,8,0,34,0,57.109375,1.09,0,6.55999999999988,"5",2.21
13700,"1","APR2006",0,"SB",24,2,"P",47,3,23,8,32,0.0034665213,75.96875,1,2,0,"3",1.28
13709,"1","APR2006",0,"SA",18,0.81,"P",14.5396153846154,1.06,9,0,9,0,74.09375,1.03,0,1.57999999999987,"5",1.83
13705,"1","APR2006",0,"SA",20,0,"P",23,1,0,0,3,0.1653354466,55.453125,1.13,1,0,"3",2.175
13716,"1","APR2006",500,"SF",21,1.29,"R",14.49,1.14,10.16,1.09,16.48,0.1020115921,67.53125,1.19,0,11.0899999999999,"5",2.3
13701,"0","APR2006",400,"FT",22,4,"P",25,1,11.22,3.21,9,0,59.647265625,2,1,0,"3",1
13702,"0","APR2006",1,"SO",18,1,"P",9,1.04,14.915,2,18.1683333333333,0,56.400009765625,1.05,0,5.44999999999989,"5",3
13724,"1","APR2006",500,"SO",18,1.15,"P",25.01,1.13,5,6,4,0,70.140625,1.14,0,5.30999999999991,"5",2.23
13732,"1","APR2006",500,"SE",22,1.84,"R",17.17,1.19,8.9,1.83,12.94,0,52.80087890625,1.09,0,76.36,"4",1.75823529411765
13754,"1","APR2006",0,"SB",20,1,"P",10,1,13,2,33,0,56.53125,1.03,1,0,"3",4
13746,"1","APR2006",0,"SA",18,0.79,"P",15.3450915750916,1.06,9,0,8,0,71.640625,1.03,0,1.53999999999988,"5",1.86
13745,"1","APR2006",0,"SF",20,4,"P",23,1,12,0,45,0,46.0546875,1.22,1,0,"3",2.02823529411765
13759,"1","APR2006",0,"SO",18,0.84,"P",8.175,1.02,0,0,4,0,15.333984375,1.27,0,7.36999999999992,"5",2.422
13763,"1","APR2006",0,"SM",45,1.2,"R",12.55,1.42,7.03,2.69,12.75,0.0784290449,15.90625,1.35,0,46.6199999999999,"5",2.39
13761,"1","APR2006",0,"SO",20,1.15,"R",9.74,1.03,10.815,1.39,8.37,0.0718881038,50.984375,1.16,0,8.46999999999988,"5",2.87
13747,"0","APR2006",1,"SE",18,1.11,"R",12.58,1.03,9.8,0.750714285714286,14.455,0,57.83201171875,1.11,0,15.0699999999999,"4",2.2
13783,"1","APR2006",400,"SO",27,1.33,"P",20.02,1.14,11.4,6,8,0.0063498978,38.2890625,1.11,0,2.9499999999999,"5",2.45
13772,"1","APR2006",1,"SM",18,0,"P",22,1.13,6,10,5,0,39.6796875,1.07,0,8.00999999999991,"5",2.67
13773,"1","APR2006",300,"SC",18,0.896666666666667,"P",6,1,3,1,3,0,19.140625,1,1,0,"3",0
13776,"1","APR2006",1,"SA",23,2.49,"R",17,2,9.8125,3.24,16.6325,0.0875382975,65.921875,1,2,1937,"3",1.485
13778,"1","APR2006",0,"SE",20,4,"R",18.8,1.19,8.945,2.3,14.1125,0,50.93205078125,1.19,0,273.34,"4",1.73
13771,"0","APR2006",0,"SC",20,1,"P",16,2,6,1,15,0.0669545997,17.6953125,1,2,17,"3",0
13777,"0","APR2006",600,"SO",19,1.72,"P",2,1,10.55,1.78,1,0.129539161,60.1015625,2,1,689,"3",1
13819,"1","APR2006",0,"SB",19,0.97,"P",4,1.13,10,0,63,0.0377530727,43.390625,2,0,144.295,"5",1
13806,"1","APR2006",1,"SO",19,1,"P",10,3,14,3,24,0.0412458878,62.5234375,1,1,412,"3",1.37
13789,"1","APR2006",500,"SO",18,0.95,"P",8.86666666666667,1.16,12,0,9,0.0305884307,37.078125,1,0,57.47,"5",0
13817,"1","APR2006",900,"SO",25,2.05,"H",13,3,14,7,6,0.0785125222,82.6875,1,2,769,"3",1.43
13814,"1","APR2006",940,"SC",19,1,"P",2,2,12.36,0,19.0925,0.4614624325,38.515625,1,2,513,"3",3
13816,"1","APR2006",1,"SO",23,3,"R",25,1,9.44,2.64,13.67,0.1225558701,42.1484375,2,1,920,"3",0
13811,"1","APR2006",300,"SB",18,0.9025,"P",11.3133333333333,1.08,24,0.55,27,0,61.78125,1.11,0,7.54999999999988,"5",2.53
13796,"1","APR2006",0,"SN",31,1.12,"R",4,1,7.93,2.18,10.29,0.0412847096,39.5703125,1.19,0,9.76999999999991,"5",2.17
13815,"0","APR2006",0,"SM",20,1,"P",23,1.29,0,0,8,0,53.5562272135417,1,0,209.365,"5",1
13798,"0","APR2006",1,"SE",33,1,"R",3,2,10.7013333333333,2.54,17.4608333333333,0.3011143133,45.7890625,1,2,872,"3",1
13813,"0","APR2006",0,"SD",35,1,"R",3,1.24,9.46,2.04,18.942,0.4258315582,48.3828125,1.15,0,26.6699999999999,"5",2.38
13827,"1","APR2006",1,"SB",18,1,"P",95,2,7,0,36,0,84.90625,1.062,1,0,"3",1.735
13836,"1","APR2006",0,"SB",27,1.2,"R",12.11,1.13,10.21,1.65,19.1,0.3211689303,71.21875,1.11,0,19.3399999999999,"5",2.2
13832,"0","APR2006",500,"SO",25,1.37,"R",19.25,1.11,8.24,3.35,6.85,0,35.0148046875,1.15,0,-9.60653778747655e-14,"5",2.23
13849,"1","APR2006",1,"SO",18,0.6,"P",23.52,1.17,28,12.4,15,0.135329281,41.6484375,1.07,0,82.61,"5",2.49
13848,"1","APR2006",600,"SO",21,1.31,"R",8.54,1.12,8.88,2.84,5,0.2346413094,37.8359375,1.11,0,18.2199999999999,"5",2.56
13845,"0","APR2006",900,"SO",32,1,"R",7,4,9.045,1,16.35,0.4186900603,36.296875,3,3,0,"3",1
13865,"0","APR2006",1,"SE",20,1.32,"R",12.41,1.12,8.73,1.59,11.22,0.0925119121,44.109375,1.13,0,5.52999999999989,"5",2.255
13886,"1","APR2006",260,"SM",27,3,"P",28,2,29,7,28,0.4349422203,52.609375,1,1,1306,"3",1
13901,"0","APR2006",400,"SO",24,1.54,"R",17,1,13.7,3.614,65,0.3142893109,76.296875,1,1,0,"3",2
13897,"0","APR2006",1,"SO",18,0,"P",9.98,1.02,13.2866666666667,1.89,4,0.1008402302,64.359375,1.17,0,45.9499999999999,"5",3
13889,"0","APR2006",1300,"SM",24,1.8,"P",22,1.3,5,5.58,2,0,64.125,1.17,0,51.55,"5",3
13876,"0","APR2006",420,"SA",21,3,"R",16.25,1.15,11.2725,1.94,17.8033333333333,0,57.3416015625,1,0,677.872,"5",0
13912,"1","APR2006",0,"SC",18,0,"P",9,2,25,2,28,0,82.0625,1,2,0,"3",1.16666666666667
13929,"1","APR2006",1,"SO",19,1.04,"P",22,1,16,0.691666666666667,7,0.0370680349,44.875,1.07,1,0,"3",2.265
13917,"1","APR2006",1,"SO",16,0,"P",21.3,1.08,21,5.81,4,0,61.78125,1.12,0,14.0099999999999,"5",2.81
13955,"1","APR2006",1,"SH",18,0,"P",11.87,1.12,22,0,56,0,67.1875,1.13,0,41.59,"5",2.22
13949,"1","APR2006",100,"SO",18,0.9,"P",10.85,1.01,12,0.6,7,0,57.8046875,1.11,0,11.6899999999999,"5",2.75
13953,"1","APR2006",0,"SO",19,0.92625,"P",49,1,5,1.07666666666667,7,0,88.734375,1.09,1,0,"3",2.07990196078431
13941,"1","APR2006",600,"SO",18,0.86,"P",10.4675,1.05,19,1,5,0.0390879005,55.75,1.08,0,16.9899999999999,"5",2.58
13972,"1","MAY2006",0,"SO",18,0.77,"P",9.05333333333333,1.06,7,2,31,0.0743014112,56.6015625,1,0,71.96,"5",0
13979,"1","MAY2006",0,"SO",18,0.7025,"P",14.98,1.03,17,0,14,0.0918774619,66.1875,1.08,0,-1.18234311230481e-13,"5",2.41
13957,"1","MAY2006",0,"SO",25,1.22,"R",8,1,10.6466666666667,2.52,16.69,0,68.765625,1,1,0,"3",0
13987,"1","MAY2006",0,"SB",24,1.56,"R",1,1,9.26,2.54,17.385,0.1472407202,66.125,2,1,0,"3",1
13978,"1","MAY2006",1,"SM",27,2,"R",17.96,1.28,9.4225,1.91,15.6,0,51.3981640625,1.18,0,70.75,"4",2.14156862745098
13986,"0","MAY2006",0,"SA",20,2,"P",7,1.41,26,3,58,0,77.28125,1,0,514.92,"5",1
13996,"1","MAY2006",120,"SO",18,0.92,"P",7.22,1.12,12,0,20,0.0603895054,71.09375,1,0,58.86,"5",1
14005,"1","MAY2006",400,"SO",18,1.13,"P",11.7566666666667,1.03,0,0,7,0,39.1640625,1.13,0,27.8999999999999,"5",2.38
13993,"1","MAY2006",320,"SO",23,2.06,"P",28,2,21,6,4,0.1920020841,47.3984375,2,1,0,"3",1
13998,"1","MAY2006",0,"SH",19,1,"P",6,1,2,1,23.1591666666667,0.028808521,84.265625,1,1,381,"3",1.39333333333333
14010,"0","MAY2006",0,"SE",27,1,"R",16.25,1.17,7.24,1.95,13.265,0,49.57392578125,1.25,0,67.78,"4",1.89823529411765
14026,"1","MAY2006",2,"SM",25,0,"P",14.1966666666667,1.11,16.21,4.47333333333333,22.93,0,36.6953125,1.18,0,22.3799999999999,"5",2.66
14014,"1","MAY2006",660,"SO",24,1.43,"H",10.4266666666667,1.18,11.88,1,18.22,0,64.59375,1.24,0,8.3099999999999,"5",2.76
14029,"0","MAY2006",1,"SO",18,1,"P",1,1,3,0.857333333333333,13,0.1611799831,93.25,2,1,428,"3",1
14030,"0","MAY2006",0,"SO",20,0,"P",6,1,12.33,1,25.3766666666667,0.0263713751,75.75,1.16,0,17.9299999999999,"5",2.67
14042,"1","MAY2006",460,"SD",19,1.19,"P",20,1,19,1,88,0.0303863949,72.96875,1,1,0,"3",2
14036,"1","MAY2006",360,"SO",20,1.73333333333333,"P",21,1,21,3,6,0,59.1875,1.15,1,0,"3",2.405
14041,"1","MAY2006",1,"SE",18,0.85,"P",4,1.14,10,0.82,4,0.0728394091,50.859375,2,0,97.15175,"5",0
14038,"0","MAY2006",0,"SO",19,0.98,"R",24.94,1.17,12.6066666666667,10.35,11.08,0.0080344529,2.083984375,1.34,0,22.38,"5",3
14044,"1","MAY2006",0,"SO",18,0,"P",15,1,16,1,54,0,57.5,1,1,0,"3",0
14073,"1","MAY2006",1000,"SE",23,3.31,"P",18,1,7,5,45,0,62.1015625,2,0,886.27,"5",1
14088,"1","MAY2006",1,"SH",18,0.68,"P",10.17,1.02,24,0,14,0.1549411588,58.8828125,1.08,0,22.9399999999999,"5",2.52
14079,"1","MAY2006",300,"SC",20,1.34,"P",5,1,9,1,45,0.0519180384,57.65625,1.58,1,0,"3",3
14083,"1","MAY2006",160,"SO",26,1.29,"P",16.0714285714286,1.13,2,3.68,10.82,0.0099209829,56.84375,1.27,0,47.9399999999999,"5",2.47
14068,"1","MAY2006",1,"SB",20,1.135,"R",3,4,10.71,2.505,18.045,0.208664936,56.890625,3,3,0,"3",1
14074,"1","MAY2006",0,"SH",18,0.97,"P",18,1,13.41,1.42333333333333,18.13375,0.5422334261,73.140625,1.18,1,0,"3",2.13
14107,"1","MAY2006",0,"SE",18,0.65,"P",10.1285714285714,1.05,19,0.55,9,0,53.15625,1.25,0,20.9049999999999,"5",2.31
14102,"1","MAY2006",0,"SO",18,0.99,"P",28,1,3,3.344,1,0,45.57119140625,1.21,0,99.33,"1",1.93
14108,"1","MAY2006",500,"SC",18,1.02,"P",11.3666666666667,1.1,10.7033333333333,0.56,18.79,0,52.21203125,1.28333333333333,0,18.8649999999999,"4",2.07
14096,"0","MAY2006",0,"SH",21,1,"P",1,1,2,0,37,0,66.430336914063,2,1,1195,"3",0
14100,"0","MAY2006",0,"SC",22,2,"P",7,3,6,2,13,0.1455382495,69.546875,1,2,211,"3",3
14105,"0","MAY2006",500,"SB",24,1.42,"R",14.62,1.08,1,1.57,10,0.1562222457,71.75,1.14,0,17.2999999999999,"5",2.06
14106,"0","MAY2006",0,"SO",22,3,"P",19.33,1.38,15.47,4.35,27.36,0.3137079347,59.3046875,1,0,844.98,"5",2
14130,"1","MAY2006",400,"SB",24,1.59,"R",2,1,11.05,2.26,15.4416666666667,0.1017733265,28.4375,2,1,0,"3",1
14150,"1","MAY2006",0,"SD",18,0.79,"P",67,1,21,1,39,0.121406904,67.90625,1.122,1,0,"3",4
14136,"1","MAY2006",400,"SH",19,1.16,"P",14.175,1.05,12,2,9,0.038381899,31.421875,1.12,0,28.4699999999999,"5",2.225
14164,"1","MAY2006",0,"SA",19,1,"P",14.715,1.08,13,2,27,0.0121944683,67.25,1.05,0,12.6199999999999,"5",2.62
14155,"1","MAY2006",1000,"SO",21,1.64,"P",44,1,6,0,13,0.0055898677,62.6640625,1.11,1,0,"3",2.25323529411765
14162,"1","MAY2006",0,"SO",23,4,"P",28,4,17,4,7,0.0199045739,71.671875,1,3,1648,"3",3
14153,"1","MAY2006",800,"SN",20,1,"R",11.14,1.19,11.93,1.68,15.8,0.1035018712,46.3125,1.32,0,52.6599999999999,"5",2.28
14168,"0","MAY2006",520,"SO",21,4,"P",10,2,22,0,71,0,36.4609375,1,2,350,"3",2.09
14167,"0","MAY2006",1,"SB",20,1,"P",42,1,20,2,11,0,70.75,1,1,154,"3",0.97
14175,"0","MAY2006",0,"SN",19,1,"P",11.9738888888889,1.19,8,1.42,8,0.1143273204,31.81640625,1,0,73.57,"5",0
14160,"0","MAY2006",700,"SB",28,1.45,"R",2,3,13.0016666666667,0,20.46,0.0739115439,55.3046875,1,2,0,"3",2
14157,"0","MAY2006",2,"SE",19,1.56,"R",7.05266666666667,1.27,12.66,1.2,16.55,0,53.1827161458333,3,0,210.08375,"5",1
14169,"0","MAY2006",460,"SO",26,1.43,"R",16.29,1.19,8.50666666666667,1.68,17.3,0.4336298322,67.65625,1.16,0,28.0399999999999,"5",2.03
14177,"1","MAY2006",1220,"SM",26,3.04,"P",13,1.69,26,7,51,0,58.125,2,0,641.3,"5",0
14191,"1","MAY2006",0,"SC",21,3,"P",5,2,23,4,46,0.0221445271,45.25,3,2,0,"3",2
14199,"1","MAY2006",200,"SO",18,1.01,"P",8.62,1.05,8,0,37,0,46.859375,1.2,0,14.9699999999999,"5",2.43
14190,"1","MAY2006",200,"SO",19,1.28,"R",6.91,1.13,21,1,23,0.2412435343,27.453125,1,0,135.11,"5",1
14195,"1","MAY2006",120,"SB",18,1.08,"P",19.98,1.46,28,27,23,0,53.3203125,1.14333333333333,0,76.14,"5",2.34
14182,"1","MAY2006",1,"SA",18,1,"P",9,2,4,0,21,0.0150720776,95.390625,1,2,17,"3",0
14181,"1","MAY2006",400,"SO",18,1.02,"P",10.486,1.12,12,0.47,9,0,69.546875,1,0,48.5,"5",0
14183,"1","MAY2006",0,"SN",17,0,"P",10.59,1.23466666666667,16,0,40,0.4060730087,62.359375,1,0,55.07,"5",0
14189,"0","MAY2006",1,"SO",22,5,"P",4,1,9,5,4,0,59.75,1,1,527,"3",1.344
14219,"1","MAY2006",400,"SC",21,2.58,"P",22,1,5,4,105,0.3088343274,75.3125,1,1,1034,"3",2
14211,"1","MAY2006",0,"SC",22,2,"P",1,1,15,6,31,0.0188754422,66.265625,1.35,1,0,"3",2.54
14216,"1","MAY2006",100,"SD",18,0.865,"P",34,1,21,0,24,0.1295944797,56.9140625,1.12,1,0,"3",2.69
14227,"1","MAY2006",500,"SB",20,1,"P",7,2,29,0,22,0.1931034112,31.265625,1,2,1176,"3",3
14220,"1","MAY2006",200,"SO",22,2,"R",15,1,14,2.82,9,0,81.265625,1.13,1,0,"3",2.37
14222,"1","MAY2006",0,"SM",20,1,"R",25.12,1.19,13.84,7.9,16.51,0,2.90625,1.32,0,34.71,"5",2.94
