"app_id","GOOD","BAD","app_date","disp_income","occ_code","cust_age","time_emp","res_indicator","I_01","I_02","I_03","I_04","D_01","ER_01","ER_02","I_05","D_02","I_06","P_01","S_01","CA_03","CA_02","CA_01","S_02"
"12629","1","0","08FEB2006","500","SO","19",".","P",".",".",".",".",".","7","2","4",".","0.0489167786","28.17578125",".","0",".","5","-1"
"-12621",".",".","08FEB2006","1","SF","22","1","P","1",".","2","4",".","6","6","5",".","0.039758985","58.546875","2","2","0","1","1"
"12625","1","0","08FEB2006","0","SM","19","2","P",".",".","14","1",".",".","4","1",".","0","77.234375","1","1","375","3","-1"
"-12615",".",".","08FEB2006","1","SE","27","4","R",".","4200","15","4","0",".",".",".","1271","0.0839420808","49.6875","1","3","782","2","3"
"-12631",".",".","08FEB2006","7000","SD","22",".","R","1",".","4","3",".",".","2",".",".","0.2869071783","29.03515625","1","1","0","3","2"
"12630","1","0","08FEB2006","1","SD","23","6","R","1",".","3","1","26",".",".",".",".","0.2727529267","62.0546875","1","1","0","3","2"
"12628","1","0","08FEB2006","780","SO","38",".","",".",".",".",".",".",".",".",".",".","0.0252301511","26.6953125",".","0",".","5","-1"
"12619","1","0","08FEB2006","1","SB","20",".","R",".",".",".",".",".",".",".",".",".","0.1285406239","62.1171875",".","0",".","5","-1"
"-12618",".",".","08FEB2006","0","SL","20","3","R",".",".",".",".",".",".",".",".",".","0.1298901844","30.71875",".","0",".","5","-1"
"12620","0","1","08FEB2006","0","SO","28","4","P",".","950","98","2",".",".",".",".",".","0.0096621679","25.6328125","1","1","689","3","-1"
"12643","1","0","09FEB2006","100","SF","27",".","P",".",".","32","1",".","25",".","28",".","0.4299262771","24.7890625",".","1","0","3","-1"
"12637","1","0","09FEB2006","700","FT","19",".","P","1",".","4","3",".","7","2","25",".","0","64.71875","2","2","0","3","0"
"12634","1","0","09FEB2006","0","SH","18","1","",".",".",".",".",".","2","0",".",".","0.2847126462","50.921875","1","0",".","5","1"
"12639","1","0","09FEB2006","800","SO","18",".","P",".",".",".",".",".","1","0",".",".","0.0110709148","39.4453125",".","0",".","5","-1"
"12638","1","0","09FEB2006","160","FT","19",".","P",".",".","35","1",".",".","13",".",".","0.0530572481","40.6015625",".","1","0","3","-1"
"12635","1","0","09FEB2006","400","SL","21","2","",".",".","6","1",".",".",".",".",".","0.5221843608","35.0234375","1","1","282","3","3"
"12641","1","0","09FEB2006","900","SO","19",".","R","1",".","4","1","0",".","0",".",".","0.1367606954","57.34375",".","1","0","3","-1"
"12640","1","0","09FEB2006","0","SL","19","1","P","1","250","3","1","0","0","2",".",".","0.1635066504","56.59375",".","1","0","3","-1"
"12633","1","0","09FEB2006","1","SE","30",".","",".",".",".",".",".",".",".",".",".","0.358808022","65.578125",".","0",".","5","-1"
"-12667",".",".","10FEB2006","0","SB","18","1","P",".",".","18","2",".","5","1","63",".","0.1279390249","72.640625","1","2","0","3","1"
"-12663",".",".","10FEB2006","1","SF","19","1","P",".",".","72","2",".","20","1","32",".","0.0649732295","81.875",".","1","0","3","-1"
"-12649",".",".","10FEB2006","0","SN","19","2","P","2","1900","3","2",".","28","1","13","681","0.1091540901","75.328125","2","2","5","3","0"
"-12668",".",".","10FEB2006","0","SL","18","1","","1",".","1","1","0","21","1","8",".","0.0466672962","35.4765625","2","1","0","3","1"
"-12662",".",".","10FEB2006","340","SA","23","2","R",".",".","19","3",".","0",".","5",".","0.2431709156","73.8125","1","2","0","3","3"
"12658","1","0","10FEB2006","120","SO","18",".","P",".",".",".",".",".","27","0","4",".","0","63.7734375",".","0",".","5","-1"
"12656","1","0","10FEB2006","0","SK","19","1","P",".",".","9",".","0","18",".","2",".","0.0158933486","70",".","0",".","5","3"
"-12647",".",".","10FEB2006","760","SM","21",".","P",".","500","14","2",".",".","0",".","404","0.2565338947","54.6171875","1","2","1857","3","-1"
"-12653",".",".","10FEB2006","1","SO","25","2","R","1","750","3","2","1",".","0",".","218","0.2337027472","52.5546875","1","2","0","3","1"
"12648","1","0","10FEB2006","1760","SM","43","1","R",".","1650","9","1","0",".","0",".","32","0","48.96875",".","1","0","3","4"
"-12661",".",".","10FEB2006","0","SO","18","1","",".",".",".",".",".",".",".",".",".","0.0476142459","31.84765625",".","0",".","5","-1"
"-12654",".",".","10FEB2006","1","SA","22","1","P",".",".",".",".",".",".",".",".",".","0",".",".","0",".","4","-1"
"-12652",".",".","10FEB2006","1","SN","28",".","R",".",".",".",".",".",".",".",".",".","0",".",".","0",".","4","-1"
"12660","0","1","10FEB2006","460","SE","18",".","R",".",".",".",".",".",".",".",".",".","0.6377082355","50.6796875",".","0",".","5","-1"
"-12670",".",".","11FEB2006","1","SO","23","2","P",".","950","44","1","29","26","6","11",".","0.2208582489","57.421875",".","1","0","3","-1"
"12678","1","0","11FEB2006","0","SA","19","1","P",".",".",".",".",".","2",".","7",".","0.0583055317","45.0390625",".","0",".","5","-1"
"-12681",".",".","11FEB2006","0","SB","42","1","R",".","200","12",".","26","1","6","6","218","0.2829927206","52.125",".","0",".","5","3"
"12682","1","0","11FEB2006","0","SO","18","2","P",".",".",".",".",".","12","1","4",".","0","64.90625","1","0",".","5","2"
"-12674",".",".","11FEB2006","1000","SB","24",".","R",".",".","8","2",".",".",".",".",".","0.2807103693","26.234375","1","2","0","3","1"
"12686","1","0","11FEB2006","300","SN","37","3","R","1","3400","4","2","92",".","0",".",".","0","32.8828125","1","1","172","3","-1"
"-12680",".",".","11FEB2006","1","SB","21","4","R",".",".","11","1","90",".",".",".",".","0.2226186413","51.6328125",".","1","0","3","-1"
"-12673",".",".","11FEB2006","0","SA","26","4","",".",".","11",".","121",".",".",".",".","0","55.921875","2","0",".","5","0"
"-12688",".",".","11FEB2006","160","SC","21",".","R",".",".",".",".",".",".",".",".",".","0",".",".","0",".","4","-1"
"12684","1","0","11FEB2006","200","SA","25",".","R",".",".",".",".",".",".",".",".",".","0.2014548783",".",".","0",".","5","-1"
"12679","1","0","11FEB2006","1","SO","19",".","R",".",".",".",".",".",".",".",".",".","0",".",".","0",".","4","-1"
"12669","1","0","11FEB2006","1000","SO","21",".","P",".",".",".",".",".",".",".",".",".","0",".",".","0",".","4","-1"
"12672","0","1","11FEB2006","0","SL","18","1","R",".",".","21","1",".","9","0","50",".","0.0309012215","54.796875","2","1","0","2","1"
"12676","0","1","11FEB2006","0","SO","23",".","R",".",".",".",".",".",".",".",".",".","0","49.5859375",".","0",".","5","-1"
"12675","0","1","11FEB2006","0","FT","25",".","",".",".",".",".",".",".",".",".",".","0.0709807656","60.0859375",".","0",".","5","-1"
"-12706",".",".","14FEB2006","0","SF","20","1","P",".","150","17","1",".","15","4","31","0","0","79.796875","1","1","0","3","1"
"-12708",".",".","14FEB2006","0","SC","21","2","P",".",".","21",".","0","7","1","30",".","0.1879865224","73.9375","2","0",".","5","1"
"-12692",".",".","14FEB2006","800","SC","21","3","P",".","950","12","1","0","13","3","29","0","0.0305839325","81.25","1","1","0","3","0"
"12709","1","0","14FEB2006","0","SA","19","1","P",".",".","50","1",".","10",".","28",".","0","65",".","1","0","3","-1"
"12690","1","0","14FEB2006","0","SO","18",".","P","1",".","2","1",".","7","0","27",".","0","64.40625","2","1","0","3","0"
"12712","1","0","14FEB2006","0","SO","21","1","",".",".","18","2","0","2",".","13",".","0.1580314212","71.484375","2","1","0","3","1"
"-12697",".",".","14FEB2006","0","SB","18","1","R","1","950","6","2",".","2",".","13",".","0.1570919254","84.75","1","1","886","3","0"
"12695","1","0","14FEB2006","360","SO","21",".","P",".",".",".",".",".","26","4","13",".","0","84.03125","2","0",".","5","1"
"-12714",".",".","14FEB2006","0","SO","21","1","P",".",".","16","3",".","11","4","12",".","0","76.328125","1","3","0","3","-1"
"-12698",".",".","14FEB2006","0","SB","18","1","P",".",".",".",".",".","5","0","9",".","0.0465221563","59.359375","1","0",".","5","0"
"-12700",".",".","14FEB2006","0","SO","39","2","P",".","1850","8","5",".","2","7","5",".","0.2797542457","58.2578125","2","3","0","2","1"
"-12699",".",".","14FEB2006","0","SE","25","2","",".","800","8","1","0","1","2","2","527","0",".",".","1","0","3","-1"
"-12715",".",".","14FEB2006","720","SN","21","0","R",".",".","7","3","126",".","1",".",".","0.217151219","24.99609375","2","3","83","1","0"
"-12702",".",".","14FEB2006","0","SO","20","1","P","1",".","1","2","0",".","1",".",".","0.2620781353","18.72265625","2","0",".","5","1"
"-12704",".",".","14FEB2006","0","SO","21","3","P",".",".","26",".","0",".",".",".",".","0","41.6796875","1","0",".","5","0"
"-12716",".",".","14FEB2006","1","SO","19","1","P",".",".",".",".",".",".",".",".",".","0.1948552928","57.1015625","2","0",".","5","1"
"-12701",".",".","14FEB2006","1000","SB","32",".","R",".",".",".",".",".",".",".",".",".","0.1058582561","77.203125","1","0",".","5","0"
"12717","1","0","14FEB2006","0","SN","17","1","R",".",".",".",".",".",".",".",".",".","0",".",".","0",".","4","-1"
"-12696",".",".","14FEB2006","1","SN","24","1","R",".",".",".",".",".",".",".",".",".","0",".",".","0",".","4","-1"
"12705","0","1","14FEB2006","0","SA","21","1","R",".",".",".",".",".",".",".",".",".","0.0225750695","40.515625",".","0",".","5","-1"
"-12737",".",".","15FEB2006","1","SO","23","4","P",".","6350","33","1","87","4","3","63","3288","0","88.484375","1","1","2895","3","-1"
"12735","1","0","15FEB2006","1","SD","22","1","P",".","100","27","2",".","6","4","39",".","0.083363778","86.140625","1","1","182","3","-1"
"-12745",".",".","15FEB2006","0","SO","17","1","P",".",".",".",".",".","15",".","23",".","0.0691825582","77.625","1","0",".","5","1"
"-12729",".",".","15FEB2006","0","SD","22","1","P","1","150","3","3","57",".","6","21","126","0.0995065214","64.265625","1","3","0","3","4"
"-12739",".",".","15FEB2006","0","SO","30","1","P","2",".","4","1",".","29",".","11",".","0.0031934471","38.265625","2","1","0","3","1"
"12726","1","0","15FEB2006","0","SO","16",".","P",".",".",".",".",".","6",".","12",".","0","76.0625",".","0",".","5","-1"
"-12742",".",".","15FEB2006","0","SM","22","6","R","1",".","5","3",".","1","1","9",".","0.056989446","67.59375","2","3","12","2","0"
"-12727",".",".","15FEB2006","0","SC","20","1","P",".","1500","7","1","70","3","3","3","310","0.0108231117","52.546875",".","1","0","3","-1"
"12722","1","0","15FEB2006","0","SO","18",".","P",".",".",".",".",".","7","0","2",".","0","43.671875",".","0",".","5","-1"
"-12732",".",".","15FEB2006","0","SD","19","1","P","1","1350","3","1","39","11","2","2","0","0.5006719679","39.9921875","1","1","0","3","2"
"-12724",".",".","15FEB2006","1720","SL","49","1","H",".",".","28","4",".",".","5","1",".","0.1645103525","53.703125","1","2","86","3","-1"
"-12741",".",".","15FEB2006","1","SO","24","1","P",".",".","15","1","1",".","2",".",".","0.2708044732",".",".","1","0","3","-1"
"-12723",".",".","15FEB2006","0","SO","19","0","P",".",".",".",".",".",".","0",".",".","0.4823088693","70.234375","1","0",".","5","0"
"-12736",".",".","15FEB2006","0","SA","20","2","R",".",".",".",".",".",".","2",".",".","0","61.578125",".","0",".","5","-1"
"12731","1","0","15FEB2006","460","SB","21",".","P",".",".",".",".",".",".",".",".",".","0.1658775788","52.0859375",".","0",".","5","-1"
"12721","1","0","15FEB2006","1","SF","23",".","R",".",".",".",".",".",".",".",".",".","0.5812901296","38.421875",".","0",".","5","-1"
"12734","0","1","15FEB2006","0","SC","19","1","P","1",".","2","1","32","10","1","19",".","0.379502506","59.421875","1","1","0","3","1"
"12743","0","1","15FEB2006","0","SE","20","2","R",".","1200","12","1",".","2","0","8",".","0.0290683157","72.109375","1","1","1138","3","-1"
"12733","0","1","15FEB2006","0","SB","22",".","R",".",".",".",".",".",".",".",".",".","0.7702401094","29.8359375",".","0",".","5","-1"
"-12757",".",".","16FEB2006","200","SD","24","5","P",".",".","41","1",".","10","7","21",".","0.2187420703","73.71875","1","1","0","3","0"
"12756","1","0","16FEB2006","0","SM","19",".","P",".",".","10","1",".","5",".","15",".","0","69.375",".","1","0","3","-1"
"-12754",".",".","16FEB2006","0","SM","18","1","P","3","1300","3","1",".",".","0","4",".","0","75.6875","3","1","149","3","1"
"-12752",".",".","16FEB2006","840","SO","22","2","R",".",".","33","1","55","1","4","4",".","0.1289965408","71",".","1","0","3","-1"
"12749","1","0","16FEB2006","1","SO","18",".","R","2",".","4","1",".",".",".","1",".","0.2719196845","44.34375","3","1","0","3","1"
"-12759",".",".","16FEB2006","1","SO","33","1","R",".","3050","18",".",".",".",".",".",".","0",".","1","0",".","5","2"
"-12758",".",".","16FEB2006","5800","SA","20","2","R",".",".",".",".",".",".","1",".",".","0","59.859375","1","0",".","5","0"
"12755","1","0","16FEB2006","0","SB","23",".","R",".",".",".",".",".",".",".",".",".","0.1882635728","29.703125",".","0",".","5","-1"
"-12753",".",".","16FEB2006","0","SC","18","1","R",".",".",".",".",".",".",".",".",".","0.0623289566","65.421875",".","0",".","5","-1"
"12750","1","0","16FEB2006","1","SB","30",".","R",".",".",".",".",".",".",".",".",".","0",".",".","0",".","4","-1"
"-12748",".",".","16FEB2006","300","SN","37","2","R",".",".",".",".",".",".",".",".",".","0","76.9375",".","0",".","5","-1"
"-12775",".",".","17FEB2006","0","SO","18","1","P",".",".",".",".",".","20","0","27",".","0.2076136679","60.65625","2","0",".","5","1"
"-12761",".",".","17FEB2006","1","SO","20","3","P",".","150","8","1","40","5","2","23","0","0","65",".","1","0","3","-1"
"-12776",".",".","17FEB2006","500","SF","18",".","P",".",".",".",".",".","12","1","18",".","0.3467630707","59.859375","1","0",".","5","1"
"-12764",".",".","17FEB2006","1","SL","20","2","P",".",".",".",".",".",".","2","10",".","0.594894262","56.65625",".","0",".","5","-1"
"12767","1","0","17FEB2006","1","SD","18",".","P",".",".",".",".",".","18","0","6",".","0.2807375994","46.8046875",".","0",".","5","-1"
"12779","1","0","17FEB2006","0","SA","29","1","H",".",".",".",".",".",".",".","3",".","0.0111136697","26.046875",".","0",".","5","-1"
"-12763",".",".","17FEB2006","200","SB","21","2","P",".",".","21","1",".","6",".","2",".","0.1059927822","54.7578125","2","1","0","3","1"
"-12772",".",".","17FEB2006","1000","SO","28",".","R","1",".","5","1","31",".",".","2",".","0.0808763613","18.578125",".","1","0","3","4"
"-12782",".",".","17FEB2006","0","SO","20","2","P",".",".","14","2",".",".",".",".",".","0","65.421875","1","2","0","2","-1"
"-12781",".",".","17FEB2006","0","SO","22","4","H","1","9450","6","2","44",".","0",".","3285","0",".","1","2","3517","3","2"
"-12770",".",".","17FEB2006","700","SL","25","3","P","1","2800","4","2","41",".",".",".","342","0.0911187772","49.171875","1","2","1783","3","-1"
"-12780",".",".","17FEB2006","0","SB","23","1","R","1",".","2","1","0",".","0",".",".","0.3608751073","56.8046875","1","1","0","3","1"
"12768","1","0","17FEB2006","660","SN","18",".","P",".",".",".",".",".",".",".",".",".","0.1711743241","43.3984375","1","0",".","5","1"
"12794","1","0","18FEB2006","500","SO","19",".","P",".","850","18","1",".","6","0","42",".","0.1295314007","52.78125",".","1","0","3","-1"
"-12803",".",".","18FEB2006","860","SD","34","99999","P",".",".","20","2",".","28",".","32",".","0.0366243278","63.5703125","1","2","320","3","-1"
"-12795",".",".","18FEB2006","0","SN","33","2","R",".","500","8",".","0","19","16","19","465","0.0751473429","34.2265625","2","0",".","5","1"
"-12796",".",".","18FEB2006","1","SN","25","1","H",".",".","38","1",".","2",".","11",".","0","84.359375","1","1","248","3","-1"
"-12807",".",".","18FEB2006","0","SA","19","1","P",".",".","32","1",".","27",".","9",".","0.0361553692","52.015625",".","1","0","3","-1"
"-12787",".",".","18FEB2006","0","SG","19","1","P","1","750","5","1",".",".","2","7","248","0.060344894","68.03125",".","1","0","3","-1"
"-12805",".",".","18FEB2006","1","SK","25","3","P",".",".","10","2","0","11","1","6",".","0","69.546875",".","1","0","3","4"
"12806","1","0","18FEB2006","1","SB","23",".","",".",".",".",".",".",".",".",".",".","0.0737660404","83.0625",".","0",".","5","-1"
"12804","1","0","18FEB2006","0","SO","20",".","R",".",".",".",".",".",".",".",".",".","0","83.34375",".","0",".","5","-1"
"12798","1","0","18FEB2006","1","SA","21",".","R",".",".",".",".",".",".",".",".",".","0","30.0078125",".","0",".","5","-1"
"-12797",".",".","18FEB2006","1","SB","19","1","P",".",".",".",".",".",".",".",".",".","0.1462942995","38.6171875",".","0",".","5","-1"
"12799","0","1","18FEB2006","0","SO","21",".","",".",".",".",".",".",".",".",".",".","0.1012030276","48.59375",".","0",".","5","-1"
"-12814",".",".","21FEB2006","0","SM","20","2","P","1",".","6","3","0","26","2","52",".","0.1042020672","65.34375","1","3","1096","3","0"
"-12835",".",".","21FEB2006","340","SF","19","3","P",".",".","16","1","180","12","1","40",".","0.0391028419","44.1328125","1","1","0","3","2"
"-12833",".",".","21FEB2006","340","SF","19","3","P",".",".","16","1","181","12","2","41",".","0.0464529919","44.03125","1","1","0","3","2"
"12810","1","0","21FEB2006","600","SO","18",".","P",".",".",".",".",".","0",".","16",".","0.1150114378","64.578125","1","0",".","5","0"
"-12819",".",".","21FEB2006","0","SO","18","1","P","3","150","6","2","1019",".",".","10",".","0.114159195","71.84375","4","2","0","1","1"
"12808","1","0","21FEB2006","0","SF","18",".","P",".",".",".",".",".","27","0","8",".","0.0463473637","80.5","1","0",".","5","0"
"12829","1","0","21FEB2006","0","SE","20","1","P",".","850","12",".","35","2","1","6",".","0","64.8125","2","0",".","5","0"
"-12809",".",".","21FEB2006","1","SO","19",".","P","1","450","1","2",".","4","3","7",".","0.0825811902","62.4375","2","1","0","3","0"
"-12815",".",".","21FEB2006","0","SD","42","0","R",".","450","16","4","310",".","6","4","217","0.0543654852","60.59375","2","4","57","1","0"
"-12830",".",".","21FEB2006","0","SC","18","1","R","1",".","3","1",".",".","8","3",".","0","56.78125","1","0",".","5","0"
