"","GOOD","app_date","disp_income","occ_code","cust_age","time_emp","res_indicator","I_01","I_02","I_03","I_04","D_01","ER_01","ER_02","I_05","D_02","I_06","P_01","S_01","CA_03","CA_02","CA_01","S_02","NewFeature1","NewFeature2"
"7654","1","NOV2005",0,"SO",23,"2","R",0,750,15,2,156,4.88,1.30666666666667,10.8066666666667,564.113333333333,0.1498070112,54.5078125,1,2,553,"3",2,0.597557535206977,-348.96
"7659","1","NOV2005",1140,"FT",23,"1","R",0,1625.33333333333,92,2,96.8,13.0333333333333,4.66,22.3133333333333,980.713333333333,0,59.513333333334,0,1,0,"3",12,0.432982821679634,-1332.24
"7661","1","NOV2005",360,"SB",19,"1","R",0.00666666666664321,278,14.9866666666667,1.2,12.0933333333333,10.3733333333333,0.98,12.8666666666667,258.041666666667,0.1407204373,47.859375,1,0,2.59999999999987,"5",0,0.459398310962971,-289.343333333333
"7664","1","NOV2005",0,"SO",31,"1","R",0.0199999999999788,916.166666666667,20.1866666666667,1.16,12.9533333333333,1.12,0.68,4.92,730.155555555556,0.2427623663,45.4296875,0,0,6.21333333333264,"5",12,0.575269174899659,-484.96
"7665","0","NOV2005",0,"SB",19,"1","P",0,220.666666666667,11,1.15333333333333,23,7,1,47,227.72,0.0999256475,83.5625,0,0,0.666666666665672,"5",12,0.475949712633298,-230.746666666667
"7666","0","NOV2005",280,"SO",18,"2","P",1,213.666666666667,1,1,0,10,0,38,236.44,0.1186477959,64.59375,2,1,0,"3",1,0.515653959910455,-233.126666666667
"7667","0","NOV2005",0,"SA",19,"2","P",-2.43878991075993e-14,167.555555555556,18.5128571428571,1.04,58.7533333333333,5,1.00666666666667,20,210.313333333333,0,68.640625,0,0,-7.95997342114182e-13,"5",12,0.481924285135328,-205.353333333333
"7668","0","NOV2005",1,"SA",21,"1","P",0,775,10,2,141,12,2,19,559.286666666667,0,37.875,1,2,588,"3",1.61333333333333,0.51216166012465,-530.506666666667
"7669","0","NOV2005",0,"SH",22,"1","P",0,324.333333333333,30,1,69.6333333333333,13,3,17,366.853333333333,0,66.46875,1,1,0,"3",1,0.500210133593712,-297.42
"7670","0","NOV2005",0,"SE",19,"1","P",1,250,4,1,114,17,1,10,123,0.0151863429,71.828125,1,1,0,"3",2,0.492,-127
"7671","0","NOV2005",0,"SO",18,"1","P",1.00666666666667,223.066666666667,3.94,1.02,48.6533333333333,10,0.16,4,124.446666666667,0.0844002725,41.8125,0,0,0.519999999999021,"5",12,0.420657773592766,-175.8
"7672","0","NOV2005",0,"SA",18,"1","R",0.0399999999999786,210,15.3366666666667,1.24666666666667,127.59,10.3,0.286666666666667,18.7733333333333,251.837777777778,0.1471818136,17.56640625,0,0,-9.29958332562819e-13,"5",12,0.505269183997945,-196.733333333333
"7673","0","NOV2005",0,"SM",19,"3","R",0.00666666666664454,360,18.8485714285714,1.21333333333333,135.452666666667,7.34666666666667,0.793333333333333,14.76,328.597777777778,0,22.8359375,0,0,7.93333333333263,"5",12,0.481401967695537,-416.766666666667
"7676","1","NOV2005",900,"SA",28,"1","P",0,764.333333333333,62,1.42,31.28,6,4.01333333333333,13,974.206666666667,0.2728858599,64.75,1,0,140.053333333333,"5",1,0.555254452241378,-505.746666666667
"7678","1","NOV2005",1100,"SC",25,"1","P",0.0133333333333104,1476,27.2,2.09333333333333,129.553333333333,27,8,6,1508.91333333333,0,69.5625,1,0,326.536666666667,"5",0,0.732531837558064,-518.448888888889
"7679","1","NOV2005",0,"SK",20,"2","P",1,1738.33333333333,6,3,202.513333333333,10.7866666666667,3.64666666666667,3,966.686666666667,0,57.2734375,2,2,1389,"1",2,0.472776836029275,-1142.41333333333
"7680","1","NOV2005",200,"SO",18,"1","P",0,194,25,2,36.7733333333333,8,0,10,276.731111111111,0,48.4375,1,2,0,"3",1.18666666666667,0.625377474995759,-161.4
"7692","1","NOV2005",300,"SH",21,"1","R",-2.27303361318339e-14,503.666666666667,17.6866666666667,1.07333333333333,32.98,4.84,1.24666666666667,8.45333333333333,485.953333333333,0,49.6328125,0,0,11.8799999999992,"5",12,0.54882492256098,-361.026666666667
"7695","0","NOV2005",500,"SB",27,"1","R",0,380.333333333333,7,1,97.32,10.0466666666667,2.36666666666667,18.7155555555556,528.74,0.2346311058,73.734375,0,1,0,"3",12,0.731385914942277,-207.12
"7696","1","NOV2005",0,"SO",22,"1","P",0,5500,17,1,0,24,4,30,1859,0.0287639669,58.6640625,0,1,0,"3",12,0.338,-3641
"7700","1","NOV2005",0,"SA",19,"1","P",0,187,11,1.1,36,17,2,10,212.833333333333,0.2535593938,52.3203125,1,0,44.18,"5",2,0.520941253738813,-168.313333333333
"7705","1","NOV2005",0,"SA",23,"2","R",0.00666666666664365,665.333333333333,21.4733333333333,1.04666666666667,29.3866666666667,3.87333333333333,1.13333333333333,9.05333333333333,641.093333333333,0,46.32634765625,0,0,5.09333333333266,"4",12,0.539455997823017,-435.346666666667
"7706","1","NOV2005",0,"SE",18,"1","P",0.0333333333333092,447.666666666667,18.0775,1.06,11.3,13.7333333333333,0.293333333333333,18.6533333333333,296.773333333333,0,58.815078125,0,0,0.8266666666657,"4",12,0.392827988635173,-432.646666666667
"7707","1","NOV2005",0,"FT",28,"1","R",0.0199999999999783,1078.33333333333,25.7916666666667,1.15333333333333,25.2666666666667,1.98,1.06666666666667,5.35333333333333,837.32,0,51.46875,0,0,15.9999999999994,"5",12,0.567252324814892,-589.906666666667
"7708","1","NOV2005",180,"SO",18,"1","P",0.0666666666666447,145.666666666667,12.3,1.02666666666667,36.6666666666667,16,0.253333333333333,11.7466666666667,134.126666666667,0,22.98828125,0,0,0.653333333332343,"5",12,0.426454444503021,-168.953333333333
"7709","0","NOV2005",0,"SH",18,"1","R",0.879999999999999,284.666666666667,6.16,1.14,94.2666666666667,14,0,13,300.16,0.0261311937,69.890625,0,0,4.01999999999905,"5",12,0.487847399039862,-256.7
"7710","0","NOV2005",0,"SB",22,"1","P",0,410.666666666667,14,1,129.08,8.76666666666667,5,9,448.92,0,13.474609375,0,1,0,"3",12,0.538932741792362,-338.053333333333
"7711","1","DEC2005",60,"FT",19,"1","P",-2.41421697448156e-14,1102.66666666667,38.3666666666667,1.2,19.5733333333333,27,1,40,585.66,0.0831969623,75.53125,0,0,11.886666666666,"5",12,0.407172305325063,-888.48
"7713","1","DEC2005",1,"SO",16,"1","P",0.0666666666666441,284.333333333333,12.4966666666667,1.09333333333333,9.68666666666667,15.8266666666667,0.406666666666667,9,149.453333333333,0,44.3828125,0,0,0.0666666666657053,"5",12,0.348878528655681,-255.526666666667
"7715","1","DEC2005",0,"SF",18,"1","P",0,876.333333333333,17,2,11.9333333333333,10,0,2,544.801666666667,0,36.7109375,1,2,0,"3",0,0.440166541879034,-646.653333333333
"7717","1","DEC2005",180,"SL",25,"1","P",0,1782.33333333333,26,3,11.46,13.5355555555556,3.82666666666667,24.4866666666667,913.1,0.2967790831,74.125,0,1,0,"3",12,0.405704683699612,-1226.12
"7723","1","DEC2005",0,"SO",20,"1","R",1.06666666666667,318.333333333333,3.22,1.14666666666667,10.6266666666667,12.8133333333333,0.74,16.6716666666667,199.96,0.088124481,36.5,1,0,17.0733333333333,"5",1,0.415728027965807,-249.126666666667
"7725","0","DEC2005",0,"SH",21,"3","R",0.00666666666664434,683,20.0866666666667,1.69333333333333,137.426666666667,9,3,49,529.386666666667,0.0286706761,69.984375,1.06666666666667,0,384.16,"5",4,0.504585720276284,-544.84
"7726","0","DEC2005",0,"SO",19,"2","P",1,392.666666666667,4,3,203.12,9,1,23,338.486666666667,0.4543218473,35.7890625,2,3,0,"3",1,0.513394047845326,-400.806666666667
"7727","0","DEC2005",0,"SD",18,"1","P",3,1550,3,1,0,16,0,11,31,0.0153993345,52.296875,3,1,754,"3",0,0.02,-1519
"7728","0","DEC2005",0,"SO",21,"1","R",0,1050,29,2,39,7,7,10.8866666666667,784,0.3096073512,55.0703125,1,2,0,"3",1.28666666666667,0.547302124761878,-487.76
"7729","0","DEC2005",0,"SD",31,"2","R",-2.26603920812825e-14,489,19.94,1.59333333333333,105.773333333333,3.92,1.6,8.49333333333333,983.82,0.0814457648,65.484375,1,0,122.486666666667,"5",0,0.659097016280363,-240.673333333333
"7733","1","DEC2005",120,"SL",20,"3","P",1,500,5,1,0,11,2,17,32,0.0212129594,68.8125,0,1,0,"3",12,0.064,-468
"7734","1","DEC2005",2,"SL",22,"4","R",1,1600,2,4,0,15,4,4,836.817777777778,0.3292129263,56.9609375,1,4,1040,"3",1.48,0.409974257387328,-1170.98888888889
"7736","1","DEC2005",680,"SO",20,"1","P",0,500,7,1,0,8.09333333333333,1.67333333333333,3,248,0.0342997613,5.7080078125,1,1,0,"3",1,0.496,-252
"7740","1","DEC2005",0,"SO",39,"1","R",0,600,7,2,8.38666666666667,9.5,2.18666666666667,15.4133333333333,155,0.0992333191,56.328125,1,2,50,"3",3,0.258333333333333,-445
"7744","1","DEC2005",0,"SO",23,"1","R",-2.2735887246957e-14,737.333333333333,20.68,1.08666666666667,14.22,3.80666666666667,0.98,6,539.935,0,45.5991666666667,0,0,10.0666666666659,"4",12,0.492761009971403,-523.096666666667
"7746","1","DEC2005",0,"SC",19,"1","R",0.00666666666664458,496.666666666667,25.98,1.17333333333333,31.6733333333333,6.64,0.726666666666667,9.67333333333333,390.204444444445,0.2082762853,29.05859375,0,0,13.4399999999993,"5",12,0.563520088036755,-328.946666666667
"7747","0","DEC2005",0,"SF",19,"2","P",0,700,14,1,133.14,9,2,30,394.313333333333,0,70.96875,1,1,573,"2",1.30666666666667,0.424588883527367,-602.006666666667
"7748","0","DEC2005",0,"SH",20,"3","R",0.0399999999999765,756.333333333333,22.2066666666667,1.42666666666667,110.9,0,1.5,15.2133333333333,558.217333333333,0,86.28125,1,0,334.4,"5",0,0.5336309591244,-451.313333333333
"7749","0","DEC2005",0,"SL",20,"1","R",0.0066666666666437,413,20.62,1.13333333333333,65.965,6.51333333333333,1.12,12.1066666666667,330.28,0.129367508,62.046875,0,0,19.9266666666658,"5",12,0.513079282113773,-296.36
"7752","1","DEC2005",520,"SO",20,"2","P",0,450,7,2,11.2866666666667,15.0466666666667,1,22,62,0.0308615025,85.0625,1,2,1038,"3",3,0.137777777777778,-388
"7753","1","DEC2005",460,"SB",23,"1","P",0,753.333333333333,10,1,0,13.54,2.64,17,443.036,0.3900841307,40.6015625,0,1,0,"3",12,0.413417688057017,-616.626666666667
"7756","1","DEC2005",560,"SO",22,"1","P",0,531,12,2,9.94666666666667,9,0,12,422.921666666667,0.6691407133,53.921875,1,1,0,"3",2,0.464234792030627,-489.896666666667
"7758","1","DEC2005",0,"SM",21,"1","P",0,760.666666666667,17,1,0,22,2,7,434.709333333333,0.2246381124,51.3828125,0,1,0,"3",12,0.39012832757355,-657.653333333333
"7759","1","DEC2005",0,"SO",21,"3","P",0,798.333333333333,17,1,5.04666666666667,14.8016666666667,2.775,3,359.982666666667,0,82.421875,0,1,0,"3",12,0.350090415423773,-628.216666666667
"7772","1","DEC2005",600,"SA",22,"3","P",0,4350,7,2,24,17,4,11,216,0.2689583013,39.125,1,2,1052,"3",3,0.0496551724137931,-4134
"7777","1","DEC2005",300,"SC",21,"1","P",0,477,13,1,24,15,1.9,3,297.9,0.2525876407,59.7890625,0,1,0,"3",12,0.423645652087466,-399.863333333333
"7786","0","DEC2005",1,"SB",18,"1","R",1,250,4,2,88.2266666666667,12.3166666666667,0.853333333333333,15,0,0.0187543413,59.375,1,2,14,"3",1.76,0,-250
"7787","0","DEC2005",560,"SC",22,"2","R",2,500,2,1,0,11.98,1.88666666666667,17.1933333333333,620,0.2795155011,40.0234375,2,1,819,"3",1,1.24,120
"7788","0","DEC2005",500,"SO",18,"1","R",0.0133333333333102,454,16.7533333333333,1.14,50.65,7.67333333333333,0.453333333333333,11.2666666666667,332.5,0.421564036,43.328125,1,0,42.4877777777778,"5",0,0.599301771071727,-200.073333333333
"7789","0","DEC2005",660,"SB",25,"1","R",0.0266666666666459,717.666666666667,29.12,1.53333333333333,125.933333333333,8.58666666666667,2.76666666666667,17.6666666666667,596.881333333333,0.8157716691,73.4375,0,0,20.4933333333327,"5",12,0.600573910690838,-340.133333333333
"7790","0","DEC2005",0,"SA",24,"2","P",-2.38679446577332e-14,524.888888888889,26.1466666666667,1.31,115.873333333333,9.9,2.82666666666667,17.0866666666667,442.889333333333,0.2241015015,61.734375,0,0,27.1133333333327,"5",12,0.532290203710386,-341.44
"7792","1","DEC2005",1400,"SE",22,"4","P",1,4700,5,4,39,13,3.27333333333333,36,2917.24033333333,0,70.84375,2,4,6560,"3",0,0.465125008576589,-3572.58666666667
"7795","1","DEC2005",0,"SE",20,"1","P",1,797.333333333333,2,3,9.98666666666667,16,1.86,16,499.606666666667,0,83.703125,1,2,0,"3",1.32,0.422607748077469,-615.313333333333
"7805","0","DEC2005",0,"SO",19,"1","P",-2.49459712146442e-14,263.5,22.4422222222222,1.02666666666667,61.9666666666667,13,0.526666666666667,33,189.886666666667,0.0764396596,57.7109375,0,0,1.15333333333239,"5",12,0.441553633164026,-189.14
"7806","0","DEC2005",0,"SO",21,"2","P",-2.50629147065714e-14,392,22.3133333333333,1.32666666666667,93.6733333333333,10,3,10,315.213333333333,0.0959237965,59.9375,1,0,87.0533333333333,"5",0,0.475614671540641,-303.9
"7807","0","DEC2005",120,"SO",19,"1","P",1,190,3,1,105,12.3466666666667,0.873333333333333,19.1333333333333,169.986666666667,0.0129753368,54.03125,1,1,37,"3",1,0.428506363214128,-202.113333333333
"7808","0","DEC2005",700,"SO",32,"1","R",0.0133333333333128,447,26.3066666666667,1.27333333333333,94.8533333333333,3.23333333333333,1.2,5.46666666666667,541.506666666667,0.1497805752,38.6171875,0,0,22.2533333333327,"5",12,0.57910114921026,-307.22
"7809","0","DEC2005",0,"SB",23,"1","R",0.013333333333312,909,29.6466666666667,2.27333333333333,240.033333333333,10.0666666666667,2.54,25.02,938.813333333333,0.1248374006,95.4375,0,0,31.066666666666,"5",12,0.578046487948035,-497.893333333333
"7813","1","DEC2005",0,"SO",19,"1","R",0,212.466666666667,35,1,37.98,7.44,0.746666666666667,10,292.693333333333,0,51.625,0,1,0,"3",12,0.610490771340281,-169.793333333333
"7818","1","DEC2005",1,"SK",18,"1","P",1,611.333333333333,2,1,5.81777777777778,2,0,3,330.986666666667,0,82.921875,1,1,0,"3",1,0.40744679189492,-496.853333333333
"7826","1","DEC2005",0,"SA",26,"1","R",0.00666666666664481,1132,25.8583333333333,1.24666666666667,13.0777777777778,3.29333333333333,1.3,7.50666666666667,895.522222222222,0.4709635386,62.0546875,0,0,17.7999999999994,"5",12,0.527246744236645,-734.853333333333
"7827","0","DEC2005",0,"SE",18,"1","P",0.0399999999999757,538,18.6666666666667,1.28666666666667,104.493333333333,0,0.42,10,370.526666666667,0.1327514355,63.96875,1,0,113.966666666667,"5",2,0.534974276976865,-324.653333333333
"7828","0","DEC2005",0,"SB",19,"1","P",0,169,17,1,40.1533333333333,7.44222222222222,1.16,3,199.146666666667,0.2305706646,45.5703125,0,1,0,"3",12,0.474522616485659,-207.426666666667
"7829","0","DEC2005",0,"SO",30,"1","R",0,575,27,1.18666666666667,111.246666666667,2.72,0,5.66,631.953333333333,0.0019097217,40.4453125,0,0,11.746666666666,"5",12,0.578818493987498,-352.5
"7830","0","DEC2005",1,"SH",18,"1","P",0.00666666666664282,349.666666666667,22.5933333333333,1.04666666666667,93.7161111111111,10.7,0,20.2133333333333,248.433333333333,0.0908062798,59.3515625,0,0,1.98666666666574,"5",12,0.484981085487627,-226.466666666667
"7831","0","DEC2005",0,"SO",20,"1","R",-2.28095320409238e-14,255.666666666667,19.8066666666667,1.08,58.7466666666667,9.72666666666667,1.08666666666667,16.2066666666667,261.646666666667,0,50.0139973958333,0,0,0.546666666665752,"4",12,0.475552549128485,-236.66
"7833","1","DEC2005",0,"SC",19,"1","R",0,550,13,1.25333333333333,21,19,2,25,306.44,0.0316313641,81.1875,0,0,9.43333333333247,"5",12,0.3952041904579,-415.02
"7834","1","DEC2005",0,"SO",19,"2","P",1,254.733333333333,4,2,41,15,2,15,268.513333333333,0,56.3125,1,2,99,"3",1.59333333333333,0.510780823892864,-279.853333333333
"7835","1","DEC2005",280,"SA",21,"4","P",0,837,26,2,10.5826666666667,11.5733333333333,2.67333333333333,14,488.453333333333,0.047202982,40.546875,1,2,480,"3",1.04,0.426927819618646,-606.413333333333
"7836","1","DEC2005",0,"SK",21,"1","P",1,748,3,2,0,6,3,12,521.373333333333,0.1159018229,38.046875,2,1,0,"3",0,0.505598668343166,-534.92
"7837","1","DEC2005",1,"SO",34,"1","R",0,920.166666666667,10,1,13.3911111111111,4,1.42666666666667,7,785.935555555556,0.4294826519,73.890625,0,1,0,"3",12,0.561113607526914,-492.466666666667
"7839","1","DEC2005",0,"SK",19,"2","R",1.04,723.666666666667,5.08,1.22,5.98,14.6066666666667,1.01333333333333,19.4466666666667,433.973333333333,0.1343639214,53.5234375,0,0,9.65333333333263,"5",12,0.428316000993991,-496.346666666667
"7843","1","DEC2005",2,"SK",25,"1","R",-2.16249240736488e-14,1037.66666666667,21.8266666666667,1.18666666666667,15.3933333333333,3.58666666666667,1.5,6.3,724.282222222222,0.2373389821,45.75,0,0,9.43999999999934,"5",12,0.534210698170426,-564.173333333333
"7844","0","DEC2005",0,"SD",20,"1","P",0,1710.33333333333,39,1,88.02,0,0,1,867.64,0.1503002793,58.5390625,1,1,1514,"3",1.10666666666667,0.424443247827909,-1261.62666666667
"7847","1","DEC2005",0,"SO",17,"1","P",0.0266666666666435,310.444444444444,13.9333333333333,1.12,11.92,24,0.326666666666667,6,170.646666666667,0.0099258244,32.046875,0,0,0.153333333332393,"5",12,0.378483615562344,-249.173333333333
"7852","0","DEC2005",0,"SO",20,"2","R",0,200,15,1,0,10,1,13,294.44,0.0758747756,77.875,0,1,0,"3",12,0.503584352425402,-282.9
"7853","0","DEC2005",0,"SO",19,"1","P",1,100,1,1.15333333333333,67.04,0,0,11.5066666666667,63,0.1373578683,53.0390625,1,0,69.9688888888889,"5",1,0.63,-37
"7854","0","DEC2005",0,"SL",19,"1","P",1,500,4,1,110.386666666667,7.6,0,11.3733333333333,315.506666666667,0.1106265427,29.08203125,2,1,82,"3",1,0.497226853743381,-335.82
"7855","0","DEC2005",0,"SC",18,"1","R",1.08666666666667,372.666666666667,3.86,1.15333333333333,58.4733333333333,11.5466666666667,0.193333333333333,21.8666666666667,270.893333333333,0.1839412507,70.5,1,0,67.5166666666667,"5",1,0.480316741127087,-256.657777777778
"7856","1","DEC2005",1,"SO",16,"1","P",0.019999999999977,340,14.16,1.16,6.32,8,0.28,51,182.913333333333,0.3182230545,66.5,0,0,-9.54590480735836e-13,"5",12,0.371680445437584,-273.386666666667
"7860","1","DEC2005",0,"SC",21,"1","P",0,383.666666666667,46,1,43.4333333333333,6,3,10,549.906666666667,0.0340308655,54.203125,1,1,0,"3",0,0.563279398568076,-339.7
"7861","1","DEC2005",1,"SO",28,"1","R",0.00666666666664507,869.166666666667,24.12,1.14,15.2533333333333,2.19333333333333,1.18,3,722.137777777778,0.0642039089,14.818359375,0,0,12.2133333333326,"5",12,0.549722430260585,-510.966666666667
"7871","1","DEC2005",1,"SL",23,"1","R",0.0199999999999778,847,20.3311111111111,1.15333333333333,21.3866666666667,2.08,1.06,5.34666666666667,567.966666666667,0,34.2890625,0,0,5.99999999999931,"5",12,0.487194310488218,-560.586666666667
"7873","1","DEC2005",60,"SE",21,"1","R",-2.30404584300459e-14,709.333333333333,20.6933333333333,1.19666666666667,22.6,4.62666666666667,1.58,7.58333333333333,502.508333333333,0.1263767397,60.2734375,0,0,-7.24943068538172e-13,"5",12,0.458494473166252,-514.32
"7874","0","DEC2005",1,"SA",22,"1","P",0,721.333333333333,37,1.31833333333333,85.432,24,4,51,603.482666666667,0,74.46875,0,0,25.526666666666,"5",12,0.50785200106142,-490.24
"7875","0","DEC2005",0,"SD",18,"1","P",0,403,43,1,50.6666666666667,10.7866666666667,0,14,311.046666666667,0,71.71875,1,1,0,"3",0,0.414919589930347,-476.237777777778
"7876","0","DEC2005",0,"SF",25,"1","R",1.15333333333333,428,3.6,1.32,91.4266666666667,3.94,0.673333333333333,7.77333333333333,426.406666666667,0.1468093977,41.3515625,1,0,45.4933333333333,"5",1,0.561642188208676,-310.533333333333
"7877","0","DEC2005",1,"SO",27,"4","R",0.00666666666664493,657.666666666667,26.5444444444444,1.37333333333333,89.7666666666667,3.68666666666667,1.48666666666667,5.27333333333333,536.653333333333,0.1324426713,41.1640625,0,0,28.7266666666661,"5",12,0.538227942305808,-399.166666666667
"7878","1","DEC2005",1,"SO",18,"1","P",0.0666666666666439,311,12.1033333333333,1.13333333333333,5.14666666666667,14.78,0.3,13,154.626666666667,0,43.3046875,0,0,0.0666666666657,"5",12,0.377585678732699,-249.893333333333
"7879","1","DEC2005",700,"SN",19,"1","P",1,777,6,1,0,13,1,9,528.741666666667,0.0234014589,25.9296875,1,1,0,"3",2,0.439817105145513,-710.08
"7882","1","DEC2005",1,"SO",25,"2","R",0.0133333333333108,795.333333333333,21.4,1.14,12.2,2.40666666666667,0.986666666666667,5.07333333333333,680.708333333333,0.1426762557,35.125,0,0,35.8933333333328,"5",12,0.501138090761525,-556.636666666667
"7884","0","DEC2005",0,"SO",18,"1","P",0.0133333333333092,307.666666666667,18.36,1.06666666666667,39.8466666666667,3,0.28,3,213.726666666667,0.008159818,57.5546875,0,0,2.29555555555462,"5",12,0.435104760498579,-206.76
"7885","0","DEC2005",0,"SO",19,"1","R",1.34,401.333333333333,3.56666666666667,1.35333333333333,152.206666666667,9.09333333333333,0.946666666666667,14.66,312.053333333333,0.1090083404,11.919921875,1,0,131.94,"5",1,0.526437493280688,-294.333333333333
"7886","0","DEC2005",0,"SA",18,"1","P",0.0199999999999764,266.388888888889,22.1366666666667,1.06,53.6466666666667,4,0,10.7133333333333,180.44,0,41.296875,0,0,1.96666666666574,"5",12,0.446828802300795,-196.34
