"","GOOD","app_date","disp_income","occ_code","cust_age","time_emp","res_indicator","I_01","I_02","I_03","I_04","D_01","ER_01","ER_02","I_05","D_02","I_06","P_01","S_01","CA_03","CA_02","CA_01","S_02"
"8343","1","FEB2006",0,"SO",45,1,"H",1.45333333333333,19050,9,3,36,2,8,6,13269,0,46.2265625,1,2,3913,"3",3
"8346","1","FEB2006",0,"SL",18,1,"P",1,690,4,1,9.72,12.3466666666667,0.8,14.9138888888889,345.22,0.1892206166,38.9296875,2,1,0,"3",0
"8347","1","FEB2006",1220,"SD",34,1,"R",1,3254.66666666667,1,20,0,8.25333333333333,4,11.8133333333333,1138.76133333333,0.2404291187,61.5703125,2,2,0,"3",1
"8349","1","FEB2006",1700,"SM",33,2,"H",1.41333333333333,8250,9,2,0,11.3877777777778,1,18.3904761904762,61,0.1157703036,64.078125,1,1,0,"3",2
"8356","1","FEB2006",0,"SE",17,1,"P",1.17833333333333,988.666666666667,33.55,1.29333333333333,23.68,11,0.68,14,817.513333333333,0.0173062676,98.734375,1.06,0,16.5933333333329,"5",2.38
"8357","1","FEB2006",0,"SF",22,1,"P",1.26,929.333333333333,33,2,17.5133333333333,9,5,14,424.4,0.0216913552,75.28125,1,2,0,"3",1.19333333333333
"8358","1","FEB2006",0,"SO",20,2,"P",1.12,608,22.26,1.05333333333333,10.5,12.4133333333333,3,9,273.206666666667,0.1079854365,43.828125,1.01333333333333,0,16.3466666666663,"5",2.54
"8359","1","FEB2006",0,"SL",20,2,"P",1.18222222222222,780.277777777778,9,1,40,7,4,6,298.924444444444,0.021257062,68.6875,1.04666666666667,1,0,"3",3
"8360","1","FEB2006",1,"SO",23,2,"P",1.13333333333333,550,16,1,1,2,3,2,413.72,0.0858753035,64.921875,1,1,322,"3",1.74666666666667
"8361","1","FEB2006",0,"SL",30,1,"R",1,4400,6,3,0,5.14,3,2,2201,0.4490737282,63.4921875,1,3,219,"3",0
"8362","0","FEB2006",0,"SO",20,1,"P",1.73333333333333,924.333333333333,45,1,341.316666666667,2,2,2,625.716666666667,0.1217493101,77.625,2,1,0,"3",0
"8363","1","FEB2006",0,"SL",47,1,"H",2,3509.33333333333,5,5,52.3444444444444,10.1866666666667,4,12.4866666666667,1934.26,0.1773914453,62.9140625,3,2,37,"3",1
"8364","1","FEB2006",0,"SD",20,2,"P",1.57333333333333,2350,7,2,0,12.1266666666667,0,20.5133333333333,1519,1.2798048295,53.09375,2,2,483,"2",1
"8366","0","FEB2006",660,"SN",31,0,"R",1.59333333333333,1258,15,1,180,11.4333333333333,6,12.3413333333333,745.346666666667,0.0210257868,13.291015625,1,1,0,"3",1
"8368","0","FEB2006",0,"SH",19,1,"R",1.72666666666667,668.888888888889,23.96,1.75333333333333,371.233333333333,9.36666666666667,0,22.3733333333333,432.013333333333,0,7.150390625,1.30666666666667,0,73.6333333333332,"5",1.82
"8369","1","FEB2006",0,"SO",23,2,"R",1.14,826.083333333333,23.83,1.15333333333333,12.3911111111111,2.71333333333333,1.16,5.06,654.926666666667,0.1154079919,36.75,1,0,27.8866666666664,"5",1.40666666666667
"8372","0","FEB2006",0,"SH",20,1,"P",1.15333333333333,400,22,1,132.173333333333,5,1,27,388.033333333333,0.0135172304,69.359375,1.2,0,42.0499999999998,"2",1.93333333333333
"8373","1","FEB2006",1,"SC",20,3,"P",1,743,2,1,10,3,1.92,8,171.506666666667,0.1528752693,53.046875,1,1,0,"3",1
"8375","0","FEB2006",0,"SO",34,1,"H",8,600,6,5,345.62,15.8533333333333,6.5,22.5111111111111,1182.69333333333,0.0800498209,68.03125,2,1,0,"3",1
"8376","1","FEB2006",0,"SO",29,2,"R",1.14,1188.33333333333,33,1,16.5177777777778,2.6,1.35333333333333,6.94666666666667,718.48,0.128423519,26.90625,1,1,11,"3",1.40222222222222
"8377","0","FEB2006",1,"SK",20,1,"P",2,200,5,1,56,11.7516666666667,2,24.38,264.88,0.0991333446,65.234375,1,1,0,"3",2
"8378","1","FEB2006",1,"SO",19,0.973333333333333,"P",1.12,564.333333333333,17.8888888888889,1.08666666666667,6.27333333333333,12.48,0.973333333333333,16.6266666666667,231.276666666667,0.2918743677,73.140625,1,0,17.2333333333333,"5",1
"8379","0","FEB2006",1000,"SC",22,1.48666666666667,"R",1.18666666666667,724.666666666667,23.36,1.24,56.7933333333333,5.20666666666667,1.56,9.82,530.513333333333,0,38.9812500000007,1.1,0,49.3533333333331,"5",2.33333333333333
"8380","1","FEB2006",0,"SO",21,2,"R",1.1,776.666666666667,27.94,1.16,12.56,5.09333333333333,1.34,7.62666666666667,517.228888888889,0,46.1246354166667,1.02,0,23.9999999999997,"4",2.35333333333333
"8384","0","FEB2006",0,"SL",19,2,"P",1.36,607.333333333333,17.2466666666667,1.48,130.626666666667,1,2,32,555.453333333333,0.055793484,39.3984375,2,0,196.28,"5",1
"8387","1","FEB2006",0,"SM",18,1,"P",1.12,402.444444444444,14.815,1.02666666666667,19.6733333333333,14,2,13,112.313333333333,0,72.5,1.02666666666667,0,6.61999999999944,"5",2.42666666666667
"8388","0","FEB2006",1,"SB",18,1,"P",1,150,3,1,104.173333333333,9.00666666666667,1,7,155,0,57.6031277412281,1,0,67.9590476190476,"2",2
"8389","1","FEB2006",100,"SE",19,1.11333333333333,"P",1.10666666666667,597.5,21.9937777777778,1.1,14.92,7,1,6,286.306666666667,0.0244452778,33.84375,1.05333333333333,0,1.71333333333283,"5",2.64666666666667
"8390","1","FEB2006",800,"SO",24,3,"R",1.16666666666667,1078.33333333333,10,2,16.3105555555556,3.95333333333333,1.92666666666667,7.09333333333333,616.243333333333,0,50.3884244791667,1.03333333333333,1,0,"3",3
"8391","1","FEB2006",1260,"SC",39,2,"R",1.27333333333333,3221,40,1,46,0,0,12.7466666666667,1612.83555555556,0,86.328125,1.13333333333333,1,0,"3",2.08666666666667
"8394","1","FEB2006",1,"SN",20,1,"P",1.08,546.555555555556,20.6766666666667,1.05333333333333,11.9777777777778,10.76,1.44666666666667,13.5333333333333,323.013333333333,0.0652955177,33.734375,1.04666666666667,0,4.93999999999953,"5",2.24666666666667
"8396","1","FEB2006",0,"SO",19,1,"P",1,947.583333333333,6,2,23.0066666666667,26,1,13,390.84,0.4269448891,70.484375,2,2,464,"3",0
"8397","1","FEB2006",1,"SO",19,1,"P",1,958.666666666667,6,2,17.9733333333333,26,2,12,392.82,0.3891096311,76.15625,2,2,457,"3",0
"8399","1","FEB2006",0,"SF",18,1,"P",1.14,428.601851851852,26.9293333333333,1.04666666666667,17.44,21,0,7,294.16,0.035599845,72.1875,1.03333333333333,0,0.359999999999437,"5",2.16666666666667
"8400","1","FEB2006",100,"SE",19,1.16333333333333,"P",1.14666666666667,751.544444444444,18.0533333333333,1.28,11.46,6,1,4,376.3,0.0284907211,33.234375,1,0,45.9666666666666,"5",0
"8401","1","FEB2006",1,"SO",22,1,"P",2,150,5,1.40066666666667,0,13,2,4,250.102666666667,0.1866070288,49.03125,1,0,69.3693333333333,"5",0
"8402","1","FEB2006",480,"SO",23,1.44,"R",2.05333333333333,646,16,2,49.1933333333333,5.92666666666667,2,10.3266666666667,490.6,0.6108942069,18.68359375,3,1,0,"3",1
"8403","1","FEB2006",0,"SN",22,1,"R",2,1754.66666666667,1,2,0,12.1366666666667,5,15.02,718.042222222222,0.93223764,30.55859375,3,1,0,"3",0
"8404","1","FEB2006",300,"SO",22,2,"R",1.30666666666667,1070,38,1,0,8.01333333333333,1.9,11.8822222222222,455.878,0.0450820344,13.025390625,1,1,990,"3",1.04
"8406","1","FEB2006",0,"SB",27,1,"R",1.10666666666667,1166.66666666667,24.3111111111111,1.27333333333333,20.24,2.7,1.15333333333333,6.52,830.28,0,49.0389583333333,1.06,0,9.67999999999966,"4",2.42
"8413","0","FEB2006",0,"SG",24,2,"P",1,100,5,2,284,6,5,10,392.366666666667,0.0856310523,66.6875,2,1,0,"3",1
"8414","1","FEB2006",0,"SN",24,1,"P",1.33333333333333,960,16.2338888888889,1.43333333333333,28.3266666666667,10,2.69555555555556,9,571.706666666667,0.0246990127,66.953125,2,0,45.3977777777777,"5",0
"8416","0","FEB2006",1,"SF",22,1,"P",1,763.5,2,4,150.742666666667,6,6,5,532.446666666667,0.039758985,58.546875,2,2,0,"1",1
"8418","1","FEB2006",1,"SE",27,4,"R",1.24,4200,15,4,0,5.68666666666667,2.33333333333333,11.2933333333333,1271,0.0839420808,49.6875,1,3,782,"2",3
"8419","1","FEB2006",7000,"SD",22,1.73777777777778,"R",1,2219.66666666667,4,3,48.625,7.69333333333333,2,12.56,1258.38833333333,0.2869071783,29.03515625,1,1,0,"3",2
"8423","1","FEB2006",0,"SL",20,3,"R",1.16666666666667,665.333333333333,23.08,1.1,15.7466666666667,6.17333333333333,1.28,9.26,513.346666666667,0.1298901844,30.71875,1.02,0,19.4533333333331,"5",2.54666666666667
"8434","0","FEB2006",0,"SB",18,1,"P",1.72,706.666666666667,18,2,575.133333333333,5,1,63,421.363333333333,0.1279390249,72.640625,1,2,0,"3",1
"8435","1","FEB2006",1,"SF",19,1,"P",1.14666666666667,611.916666666667,72,2,20.07,20,1,32,326.813333333333,0.0649732295,81.875,1.03333333333333,1,0,"3",2.25
"8436","1","FEB2006",0,"SN",19,2,"P",2,1900,3,2,26.6266666666667,28,1,13,681,0.1091540901,75.328125,2,2,5,"3",0
"8437","1","FEB2006",0,"SL",18,1,"P",1,682,1,1,0,21,1,8,347.42,0.0466672962,35.4765625,2,1,0,"3",1
"8438","1","FEB2006",340,"SA",23,2,"R",1.22666666666667,1421.33333333333,19,3,12.46,0,2.29333333333333,5,844.964444444444,0.2431709156,73.8125,1,2,0,"3",3
"8441","0","FEB2006",760,"SM",21,1.98666666666667,"P",1.21777777777778,500,14,2,84.4533333333333,11.5866666666667,0,22.3466666666667,404,0.2565338947,54.6171875,1,2,1857,"3",1.44
"8442","1","FEB2006",1,"SO",25,2,"R",1,750,3,2,1,7.14666666666667,0,13.1566666666667,218,0.2337027472,52.5546875,1,2,0,"3",1
"8444","0","FEB2006",0,"SO",18,1,"R",1.16,484.5,26.41,1.06666666666667,47.8533333333333,9.11333333333333,0.486666666666667,12,359.346666666667,0.0476142459,31.84765625,1.09333333333333,0,23.4766666666663,"5",2.57333333333333
"8445","1","FEB2006",1,"SA",22,1,"P",1.15333333333333,677.333333333333,26.3666666666667,1.16666666666667,13.4866666666667,8.70666666666667,2.13555555555556,10.6633333333333,405.646666666667,0,55.6567664930556,1.02,0,6.3199999999996,"4",2.46
"8446","0","FEB2006",1,"SN",28,1.15333333333333,"R",1.12,860.333333333333,21.7066666666667,1.20666666666667,64.06,3.62,1.35333333333333,5.61333333333333,914.046666666667,0,48.784453125,1.06,0,74.2599999999998,"4",2
"8448","1","FEB2006",1,"SO",23,2,"P",1.22666666666667,950,44,1,29,26,6,11,409.693333333333,0.2208582489,57.421875,1.03333333333333,1,0,"3",2.49
"8450","1","FEB2006",0,"SB",42,1,"R",1.44,200,12,2.10333333333333,26,1,6,6,218,0.2829927206,52.125,1.3,0,61.3733333333331,"5",3
"8452","1","FEB2006",1000,"SB",24,1.40444444444444,"R",1.37333333333333,835,8,2,41.2666666666667,3.86666666666667,1.56666666666667,9.74666666666667,679.255555555556,0.2807103693,26.234375,1,2,0,"3",1
"8454","0","FEB2006",1,"SB",21,4,"R",1.22,569.333333333333,11,1,90,7.74666666666667,1.44666666666667,12.1933333333333,441.426666666667,0.2226186413,51.6328125,1.13333333333333,1,0,"3",2.83333333333333
"8455","0","FEB2006",0,"SA",26,4,"R",1.30666666666667,1496.33333333333,11,1.74666666666667,121,6.76,2.38666666666667,13.3,780.506666666667,0,55.921875,2,0,619.993333333333,"5",0
"8456","1","FEB2006",160,"SC",21,1.48,"R",1.11333333333333,796.5,24.9111111111111,1.17333333333333,13.8533333333333,5.18666666666667,0.923333333333333,8.74666666666667,536.946666666667,0,47.4710416666667,1.04,0,15.8866666666663,"4",2.32666666666667
"8463","1","FEB2006",0,"SF",20,1,"P",1.30666666666667,150,17,1,17.3266666666667,15,4,31,0,0,79.796875,1,1,0,"3",1
"8464","1","FEB2006",0,"SC",21,2,"P",1.26666666666667,869.666666666667,21,1.46666666666667,0,7,1,30,505.033333333333,0.1879865224,73.9375,2,0,250.673333333333,"5",1
"8465","1","FEB2006",800,"SC",21,3,"P",1.33333333333333,950,12,1,0,13,3,29,0,0.0305839325,81.25,1,1,0,"3",0
"8469","1","FEB2006",0,"SB",18,1,"R",1,950,6,2,17.7333333333333,2,1.36666666666667,13,533.22,0.1570919254,84.75,1,1,886,"3",0
"8471","0","FEB2006",0,"SO",21,1,"P",1.46666666666667,933.777777777778,16,3,91.4,11,4,12,267.586666666667,0,76.328125,1,3,0,"3",1.1
"8472","1","FEB2006",0,"SB",18,1,"P",1.11333333333333,506.527777777778,15.3077777777778,1.08,12.86,5,0,9,263.281666666667,0.0465221563,59.359375,1,0,25.5355555555555,"5",0
"8473","1","FEB2006",0,"SO",39,2,"P",1.72,1850,8,5,95.66,2,7,5,1246.82,0.2797542457,58.2578125,2,3,0,"2",1
"8474","1","FEB2006",0,"SE",25,2,"R",1.18,800,8,1,0,1,2,2,527,0,54.6185677083333,1.07333333333333,1,0,"3",2.39111111111111
"8475","0","FEB2006",720,"SN",21,0,"R",1.62,929,7,3,126,7.24666666666667,1,10.8666666666667,755.277777777778,0.217151219,24.99609375,2,3,83,"1",0
"8476","1","FEB2006",0,"SO",20,1,"P",1,855.222222222222,1,2,0,12.03,1,19.6182222222222,347.146666666667,0.2620781353,18.72265625,2,0,99.6983333333333,"5",1
"8477","1","FEB2006",0,"SO",21,3,"P",1.30666666666667,812.333333333333,26,1.36666666666667,0,12.64,2.42666666666667,17.6933333333333,520.843333333333,0,41.6796875,1,0,407.586666666667,"5",0
"8478","1","FEB2006",1,"SO",19,1,"P",1.42666666666667,519.222222222222,12.4666666666667,1.20666666666667,18.5666666666667,13.8333333333333,0.613333333333333,20.42,262.543333333333,0.1948552928,57.1015625,2,0,9.17333333333323,"5",1
"8479","1","FEB2006",1000,"SB",32,2.62666666666667,"R",1.32,1805.66666666667,24.3533333333333,1.58,15.36,5.9,2.65333333333333,15.4533333333333,1031.55333333333,0.1058582561,77.203125,1,0,542.616666666667,"5",0
"8481","0","FEB2006",1,"SN",24,1,"R",1.14666666666667,713,21.42,1.22,57.2866666666667,3.82666666666667,1.06,6.43,709.966666666667,0,48.5301822916667,1.05333333333333,0,29.993333333333,"4",2.09333333333333
"8483","1","FEB2006",1,"SO",23,4,"P",1.29833333333333,6350,33,1,87,4,3,63,3288,0,88.484375,1,1,2895,"3",1.28
"8485","1","FEB2006",0,"SO",17,1,"P",1.13333333333333,610.333333333333,14.2527777777778,1.18666666666667,11.0666666666667,15,0.326666666666667,23,186.541666666667,0.0691825582,77.625,1,0,8.46222222222214,"5",1
"8486","0","FEB2006",0,"SD",22,1,"P",1,150,3,3,57,14.42,6,21,126,0.0995065214,64.265625,1,3,0,"3",4
"8487","1","FEB2006",0,"SO",30,1,"P",2,2158.66666666667,4,1,21.4244444444444,29,8.59333333333333,11,1388.02,0.0031934471,38.265625,2,1,0,"3",1
"8489","0","FEB2006",0,"SM",22,6,"R",1,1776.66666666667,5,3,235.34,1,1,9,1047.42666666667,0.056989446,67.59375,2,3,12,"2",0
"8490","0","FEB2006",0,"SC",20,1,"P",1.20666666666667,1500,7,1,70,3,3,3,310,0.0108231117,52.546875,1.08666666666667,1,0,"3",2.77333333333333
"8492","1","FEB2006",0,"SD",19,1,"P",1,1350,3,1,39,11,2,2,0,0.5006719679,39.9921875,1,1,0,"3",2
"8493","1","FEB2006",1720,"SL",49,1,"H",1.47333333333333,8248,28,4,82.8533333333333,7.08,5,1,4208.80722222222,0.1645103525,53.703125,1,2,86,"3",1.37333333333333
"8494","1","FEB2006",1,"SO",24,1,"P",1.11333333333333,807.666666666667,15,1,1,8.70982456140351,2,10.32,439.553333333333,0.2708044732,55.3259635416667,1.04666666666667,1,0,"3",2.76
"8495","1","FEB2006",0,"SO",19,0,"P",1.24,754.888888888889,24.58,1.3,15.5733333333333,14.8704761904762,0,27.15,364.421666666667,0.4823088693,70.234375,1,0,26.56,"5",0
"8496","0","FEB2006",0,"SA",20,2,"R",1.11333333333333,574.166666666667,25.4666666666667,1.16,51.4066666666667,11.3466666666667,2,15.3933333333333,375.335555555556,0,61.578125,1.1,0,36.6133333333331,"5",2.27333333333333
"8502","1","FEB2006",200,"SD",24,5,"P",1.22666666666667,1675.66666666667,41,1,27.2533333333333,10,7,21,763.88,0.2187420703,73.71875,1,1,0,"3",0
"8504","0","FEB2006",0,"SM",18,1,"P",3,1300,3,1,163.946666666667,7.86,0,4,425.252,0,75.6875,3,1,149,"3",1
"8505","0","FEB2006",840,"SO",22,2,"R",1.16,1554,33,1,55,1,4,4,881.877777777778,0.1289965408,71,1.06,1,0,"3",2.35555555555556
"8507","1","FEB2006",1,"SO",33,1,"R",1.14666666666667,3050,18,1.57333333333333,15.6388888888889,3.82666666666667,2.44666666666667,6.40666666666667,1419.48,0,49.8105078125,1,0,184.993333333333,"5",2
"8508","0","FEB2006",5800,"SA",20,2,"R",1.94,2149,26.3866666666667,1.96666666666667,274.706666666667,12.1316666666667,1,27.6066666666667,962.538333333333,0,59.859375,1,0,1139.31555555556,"5",0
"8510","1","FEB2006",0,"SC",18,1,"R",1.1,513.666666666667,26.5616666666667,1.05333333333333,18.72,11.8,0.366666666666667,17.8333333333333,336.093333333333,0.0623289566,65.421875,1.05333333333333,0,2.8199999999995,"5",2.19407407407407
"8512","1","FEB2006",300,"SN",37,2,"R",1.16,2098.33333333333,25.9133333333333,1.64,22.8866666666667,5.44666666666667,2.95333333333333,12.7866666666667,1402.45555555556,0,76.9375,1.04666666666667,0,114.826666666667,"5",2.14
"8513","1","FEB2006",0,"SO",18,1,"P",1.4,585.888888888889,13.2122222222222,1.17333333333333,23.3666666666667,20,0,27,271.905,0.2076136679,60.65625,2,0,11.7333333333332,"5",1
"8514","1","FEB2006",1,"SO",20,3,"P",1.19333333333333,150,8,1,40,5,2,23,0,0,65,1.09333333333333,1,0,"3",2.85333333333333
"8515","0","FEB2006",500,"SF",18,1.2,"P",1.30666666666667,514.666666666667,19.835,1.3,73.4755555555555,12,1,18,387.333333333333,0.3467630707,59.859375,1,0,54.3133333333333,"5",1
"8516","1","FEB2006",1,"SL",20,2,"P",1.17333333333333,711,23.3933333333333,1.22,13.8822222222222,8.3,2,10,393.066666666667,0.594894262,56.65625,1.06,0,9.21999999999969,"5",2.63333333333333
"8519","0","FEB2006",200,"SB",21,2,"P",1.34,600.666666666667,21,1,105.253333333333,6,2.01333333333333,2,458.883333333333,0.1059927822,54.7578125,2,1,0,"3",1
"8520","1","FEB2006",1000,"SO",28,1.43333333333333,"R",1,1134.33333333333,5,1,31,5.79777777777778,1.92666666666667,2,641.933333333333,0.0808763613,18.578125,1.18,1,0,"3",4
"8521","1","FEB2006",0,"SO",20,2,"P",1.28,833.111111111111,14,2,33.0808333333333,14.0444444444444,2.68333333333333,23.2343333333333,249.21,0,65.421875,1,2,0,"2",1.32666666666667
"8522","1","FEB2006",0,"SO",22,4,"H",1,9450,6,2,44,12.78,0,26.5433333333333,3285,0,64.7062955729167,1,2,3517,"3",2
"8523","1","FEB2006",700,"SL",25,3,"P",1,2800,4,2,41,16.9066666666667,4.08333333333333,23.0955555555556,342,0.0911187772,49.171875,1,2,1783,"3",1.59555555555556
"8524","1","FEB2006",0,"SB",23,1,"R",1,707.833333333333,2,1,0,5.62666666666667,0,11.9022222222222,508.893333333333,0.3608751073,56.8046875,1,1,0,"3",1
"8527","1","FEB2006",860,"SD",34,1.67333333333333,"P",1.22666666666667,2938.66666666667,20,2,25.06,28,7.59377777777778,32,1754.63333333333,0.0366243278,63.5703125,1,2,320,"3",1.78666666666667
"8528","1","FEB2006",0,"SN",33,2,"R",1.91333333333333,500,8,2.22666666666667,0,19,16,19,465,0.0751473429,34.2265625,2,0,283.62,"5",1
"8529","0","FEB2006",1,"SN",25,1,"H",1.21166666666667,2360,38,1,65.7666666666667,2,3.22,11,1093.24666666667,0,84.359375,1,1,248,"3",0.936666666666667
"8530","1","FEB2006",0,"SA",19,1,"P",1.15333333333333,744,32,1,10.2333333333333,27,1.49333333333333,9,308.826666666667,0.0361553692,52.015625,1.04,1,0,"3",2.52
"8531","1","FEB2006",0,"SG",19,1,"P",1,750,5,1,13.3111111111111,11.6066666666667,2,7,248,0.060344894,68.03125,1.05333333333333,1,0,"3",2.25066666666667
"8532","1","FEB2006",1,"SK",25,3,"P",1.21333333333333,1282.16666666667,10,2,0,11,1,6,449.346666666667,0,69.546875,1.04,1,0,"3",4
"8536","1","FEB2006",1,"SB",19,1,"P",1.09333333333333,299,15.26,1.06,29.4466666666667,10.3333333333333,0.826666666666667,16.01,167.217777777778,0.1462942995,38.6171875,1.04,0,7.19333333333282,"5",2.6
"8538","1","FEB2006",0,"SM",20,2,"P",1,2142.58333333333,6,3,0,26,2,52,787.120666666667,0.1042020672,65.34375,1,3,1096,"3",0
"8539","0","FEB2006",340,"SF",19,3,"P",1.57333333333333,641,16,1,180,12,1,40,296.313333333333,0.0391028419,44.1328125,1,1,0,"3",2
"8540","0","FEB2006",340,"SF",19,3,"P",1.56666666666667,639,16,1,181,12,2,41,306.066666666667,0.0464529919,44.03125,1,1,0,"3",2
"8542","0","FEB2006",0,"SO",18,1,"P",3,150,6,2,1019,8.62944444444444,1.288,10,337.586666666667,0.114159195,71.84375,4,2,0,"1",1
"8545","1","FEB2006",1,"SO",19,1.12,"P",1,450,1,2,14.6066666666667,4,3,7,268.002666666667,0.0825811902,62.4375,2,1,0,"3",0
"8546","0","FEB2006",0,"SD",42,0,"R",1.85333333333333,450,16,4,310,9.395,6,4,217,0.0543654852,60.59375,2,4,57,"1",0
"8547","1","FEB2006",0,"SC",18,1,"R",1,2685.73333333333,3,1,26.07,9.07555555555556,8,3,1167.19333333333,0,56.78125,1,0,374.88,"5",0
"8548","0","FEB2006",900,"SO",31,1,"R",2,517,6,3,545,6.16444444444445,0,8.98666666666667,596.9,0.1838395982,35.40625,1,2,0,"3",1
"8550","0","FEB2006",0,"SB",20,1,"R",1.43166666666667,1350,16,1,90.7266666666667,11.2916666666667,0,25.0466666666667,1366,0.0367672796,53.609375,2,1,285,"3",0
"8551","1","FEB2006",400,"SL",19,1.61333333333333,"R",1.10666666666667,743,21.76,1.2,14.8533333333333,6.72,0,12.06,492.88,0.0518626587,42.203125,1,0,143.753333333333,"5",2
"8552","0","FEB2006",0,"SM",20,1,"R",1.12666666666667,790.5,23.0933333333333,1.17333333333333,50.2533333333333,5.99333333333333,1.26666666666667,9.14666666666667,557.255555555556,0,50.0133463541667,1.03333333333333,0,26.8699999999997,"4",2.22666666666667
"8553","1","FEB2006",2000,"SC",24,2.29333333333333,"R",1.24,2660.66666666667,25.3666666666667,1.54666666666667,25.9066666666667,5.24666666666667,2.4,11.3333333333333,1187.67111111111,0,55.9688617621531,1.02666666666667,0,385.42,"4",2.03333333333333
"8555","0","FEB2006",1,"SD",18,1,"R",1.16,300,9,1,122.346666666667,12,1,62,400.48,0,88.109375,1,1,0,"3",1
"8556","0","FEB2006",2,"SE",21,2,"P",1.38666666666667,1650,13,3,120,9,3,31,93,0,86.234375,1,3,1457,"3",1
"8557","1","FEB2006",0,"SO",21,1,"P",2,1650,5,1,39,13,2,16,1580,0.0121570194,79.796875,3,1,0,"3",1
"8560","1","FEB2006",0,"SO",20,1,"P",1.19333333333333,950,103,2,13.6466666666667,13,0,9,478.546666666667,0.6255272049,24.5078125,1,1,0,"3",2
"8561","1","FEB2006",1,"SD",20,2,"R",1.21333333333333,862.666666666667,14,3,46.5533333333333,10.5333333333333,2,15.0111111111111,658.88,0.5078901257,65.015625,1,3,0,"3",1.92
"8562","0","FEB2006",0,"SC",26,2,"R",1.20666666666667,879.666666666667,36,2,89.46,7.78,2.26,14.8866666666667,685.493333333333,0.1548766792,64.4375,1,2,0,"2",1.76
"8563","0","FEB2006",0,"SE",22,1,"P",3,350,4,2,177.112222222222,11.6066666666667,2.85833333333333,20.9844444444444,372,0.002336658,9.955078125,2,2,0,"3",0
