"","GOOD","app_date","disp_income","occ_code","cust_age","time_emp","res_indicator","I_01","I_02","I_03","I_04","D_01","ER_01","ER_02","I_05","D_02","I_06","P_01","S_01","CA_03","CA_02","CA_01","S_02","NewFeature1","NewFeature2"
"8844","1","MAR2006",0,"SM",36,"1","R",0,4150,19,1,0,7.92,4,9.03333333333333,1922,0.3283081669,44.4921875,1,0,639.14,"5",2,0.463132530120482,-2228
"8847","1","MAR2006",800,"SD",27,"5","R",0,650,9,1.52,0,7.45111111111111,2.09333333333333,12.2333333333333,309,0,23.1015625,1.19333333333333,0,245.546666666667,"5",4,0.475384615384615,-341
"8848","1","MAR2006",500,"SD",34,"1","R",1,3550,4,2.18,46.88,0,3,6.24666666666667,2150.4,0.9830862824,39.015625,0,0,132.073333333333,"5",12,0.582662324564905,-1628.55333333333
"8849","1","MAR2006",0,"SO",20,"2","R",0.00666666666664279,324.333333333333,17.6946666666667,1.04,16.2066666666667,4.84,0.986666666666667,7.18666666666667,331.226666666667,0,42.984645182292,0,0,2.93333333333259,"5",12,0.447002466444536,-358.443333333333
"8850","1","MAR2006",0,"SB",23,"1","R",0.0199999999999768,522.666666666667,18.0666666666667,1.05333333333333,11.94,2.64666666666667,0.446666666666667,5.84666666666667,463.013333333333,0.0635471565,59.234375,0,0,6.31999999999918,"5",12,0.502903014750056,-493.986666666667
"8856","1","MAR2006",1,"SO",20,"2","P",1,650,1,1,12.14,11,4,81,29,0.0689615586,62.0546875,1,1,706,"3",1,0.0446153846153846,-621
"8857","1","MAR2006",1,"SB",20,"3","P",0.0199999999999778,836,22.1666666666667,1.33333333333333,16.2133333333333,15,4,30,556.14,0,80.875,2,0,209.213333333333,"5",0,0.456044700069289,-577.913333333333
"8858","1","MAR2006",0,"SO",19,"0","P",0,1850,7,1.43333333333333,0,22,2,19,731.193333333333,0.1685256474,64.609375,1.15333333333333,0,274.153333333333,"5",3,0.363337778940137,-1166.74
"8859","0","MAR2006",0,"SA",23,"1","P",0,1250,48,3,124.7,3,2.95333333333333,15,734.48,0,42.09375,1,2,949,"3",1,0.399541848159401,-975.473333333333
"8860","1","MAR2006",0,"SO",17,"0","P",1.15333333333333,310,3.58666666666667,1.23333333333333,14.0866666666667,14,0,12,186.58,0.1470717592,80.453125,1,0,39.68,"5",1,0.437869239901036,-325.3
"8861","1","MAR2006",1260,"SC",25,"1","P",0,2450,9,2,10.8666666666667,13,7,10,1117.77333333333,0.0918509918,39.671875,1,2,749,"3",3,0.404905438761017,-2010.18666666667
"8862","0","MAR2006",0,"SC",21,"0","P",0,390.333333333333,35,1,170.68,12,2.90666666666667,4,486.566666666667,0.1560047022,31.58203125,0,0,18.906666666666,"1",12,0.606412184450238,-275.063333333333
"8863","1","MAR2006",0,"SA",21,"1","P",0,335.666666666667,13,1,30,4,3,4,316.948,1.0428690799,46.921875,1.11333333333333,1,0,"3",2,0.504147590824199,-342.08
"8864","1","MAR2006",1,"SO",20,"2","R",1.06,501,5.84,1.24,9.09333333333333,0,0.893333333333333,8.1,421.6,0.2167307273,60.3984375,1,0,166.8,"5",2,0.500263944781661,-490.866666666667
"8865","0","MAR2006",1100,"SO",23,"5","P",0.00666666666664379,2525.66666666667,38.64,2.29333333333333,255.66,15.0733333333333,13.3733333333333,17.9666666666667,1605.00666666667,0.1697897725,14.640625,0,0,276.1,"5",12,0.50201837569812,-1654.48333333333
"8866","1","MAR2006",0,"SO",75,"1","H",0.0733333333333123,13619.3333333333,38.2866666666667,1.5,37.3933333333333,27,29,24.8866666666667,6225.05333333333,0.0211515308,81.734375,0,0,107.546666666666,"5",12,0.475450368089051,-7615.22666666667
"8868","1","MAR2006",0,"SN",18,"0","P",0,648.333333333333,35,1,37.5933333333333,2,0,39,553.741666666667,0.1746535203,53.0703125,0,1,0,"3",12,0.517548511150127,-630.3
"8869","1","MAR2006",0,"SG",22,"2","P",0,1450,12,1,1,16,5,31,248,0,76.703125,1,1,941,"3",2.1,0.171034482758621,-1202
"8870","1","MAR2006",0,"SO",29,"1","P",1,4950,1,1.70666666666667,0,4,5,27,3069,0.0896045016,52.0703125,0,0,107.026666666666,"5",12,0.62,-1881
"8871","1","MAR2006",0,"SM",18,"0","P",-2.4407513047701e-14,751.333333333333,31.74,1.04444444444444,5.6,11,0,14,399.173333333333,0,80.78125,0,0,0.813333333332468,"5",12,0.397860507985683,-639.96
"8873","1","MAR2006",500,"SF",22,"1","R",1,2000,5,3,30.9133333333333,9.66,3.16,10.6333333333333,1551,0.2198801721,31.328125,1,3,0,"3",4,0.7755,-449
"8874","0","MAR2006",660,"SB",25,"1","R",2,399.666666666667,4,2,147.263333333333,8.73666666666667,1.84666666666667,24.9133333333333,347.3,0.1484513474,86.703125,2,2,0,"3",1,0.557992278242172,-367.04
"8875","1","MAR2006",0,"SF",19,"1","P",0,200,17,1,0,10.9,1.30666666666667,15.7333333333333,260.786666666667,0.3103834279,29.91015625,1,1,160,"3",1.51333333333333,0.452529787497553,-396.496666666667
"8876","1","MAR2006",0,"SA",20,"1","R",1.12666666666667,520.5,6,1,5.77333333333333,14.2416666666667,0,23.3766666666667,287.5,0.0337514264,52.5,0,1,0,"3",12,0.39519777503715,-427.576666666667
"8878","1","MAR2006",1,"SN",21,"3","R",1,250,1,1.29333333333333,29.0466666666667,11.8666666666667,1.46666666666667,21.2533333333333,93,0,71.90625,1,0,241.086666666667,"5",1,0.372,-157
"8879","0","MAR2006",0,"SA",24,"1","R",1.18666666666667,283.666666666667,3.84666666666667,1.14666666666667,115.173333333333,4.22,0,8.70666666666667,352.953333333333,0.0727641128,46.828125,1,0,58.9355555555555,"5",1,0.569906850797002,-252.366666666667
"8882","0","MAR2006",1,"SC",20,"2","P",0,750,16,4,135,6,2,39,496,0.3511653384,79.765625,1,4,1380,"1",2,0.661333333333333,-254
"8883","0","MAR2006",0,"SA",19,"1","P",0.0333333333333084,182.666666666667,13.4066666666667,1.12666666666667,68.4666666666667,10.84,0.833333333333333,23,173.573333333333,0.1760151898,55.734375,1.22,0,26.4466666666666,"5",2,0.434050384647484,-174.88
"8884","1","MAR2006",1,"SE",17,"0","P",0.0133333333333087,708,25.0266666666667,1.30666666666667,26.8266666666667,3,0,20,707.806666666667,0.363417346,74.4375,1,0,35.2733333333333,"5",0,0.513620166107597,-587.5
"8886","1","MAR2006",1,"SO",21,"1","P",0,1200,26,1,0,21,4,15,596.813333333333,0,71.671875,1,1,793,"3",1,0.343553084058569,-1018.76
"8887","1","MAR2006",0,"SO",17,"0","P",0.0133333333333084,205.333333333333,19.02,1.15333333333333,49.2666666666667,5,0,12,206.953333333333,0.8269762862,41.125,1,0,13.72,"5",0,0.563121454748177,-253.486666666667
"8888","1","MAR2006",880,"SB",28,"1","P",2,7850,6,3,21,27,11,11,1985,0.2554006465,51.5,1,3,2673,"3",2,0.252866242038217,-5865
"8889","1","MAR2006",1,"SN",21,"3","P",0,3000,17,3,44,27,5,8,712,0,53.234375,1,1,2746,"3",1,0.237333333333333,-2288
"8890","1","MAR2006",0,"SJ",20,"1","P",1,653,3,1,30,17,2,7,384.006666666667,0,71.09375,2,1,0,"2",0,0.436337612411925,-542.38
"8892","0","MAR2006",0,"SA",25,"2","P",0,1050,10,3,150,13,3.66666666666667,6,93,0,76.703125,1,2,714,"3",1.66666666666667,0.0885714285714286,-957
"8893","1","MAR2006",600,"SO",20,"2","P",0,1070.33333333333,48,1,14.9666666666667,9,2.01333333333333,17,654.916666666667,0.4918583399,53.046875,2,1,0,"3",0,0.421108268256758,-833.3
"8895","0","MAR2006",1000,"SH",27,"1","P",0,489.666666666667,25,3,244.006666666667,7,6,2,786.96,0.2596266195,55.6328125,2,0,85.7766666666667,"3",0,0.649952798488662,-330.852222222222
"8896","0","MAR2006",0,"SB",22,"1","P",0,950,8,4,545,11.22,3.35333333333333,22.1546666666667,577.78,0.1893258193,36.0625,2,1,806,"3",1,0.455837053318132,-660.091111111111
"8897","0","MAR2006",800,"SO",25,"1","R",0,262.333333333333,7,2,144.473333333333,6.04666666666667,1.16,11.0133333333333,388.06,0,42.3012369791667,4,2,0,"2",0,0.613787801176563,-187.173333333333
"8898","0","MAR2006",0,"SO",20,"2","R",0,750,24,1,128.066666666667,6.42666666666667,1.28666666666667,11.2266666666667,460.593333333333,0.30204261,29.6796875,1,1,628,"3",0,0.512209529163577,-488.736666666667
"8899","1","MAR2006",1,"SA",20,"2","R",0,699.333333333333,22,1,4.86666666666667,15.8933333333333,1.00666666666667,20.5933333333333,392.577777777778,0.0109747303,35.25,1,1,0,"3",1,0.442286688319706,-500.26
"8900","1","MAR2006",0,"SD",28,"1","R",0,2493.33333333333,10,1,31,14.5866666666667,8,15.9466666666667,1202.5,0.1767301457,59.3515625,2,1,0,"3",0,0.480934803593614,-1555.68666666667
"8902","1","MAR2006",560,"SC",23,"1","R",1,768.666666666667,5,1,13.1866666666667,3.00666666666667,0.62,7.85333333333333,498.533888888889,0.2695640866,48.53125,0,1,0,"3",12,0.45640418697056,-633.4
"8909","1","MAR2006",0,"SC",20,"2","P",0,882.666666666667,14,2,43,25,4,33,513.913333333333,0.0551316902,71.90625,1,2,0,"3",1.46666666666667,0.47413508972687,-719.98
"8910","1","MAR2006",200,"SA",24,"2","P",0,1928.83333333333,80,2,38.9355555555556,27,5,24,1310.96,0.0731266649,75.109375,0,0,110.653333333333,"5",12,0.489242785651621,-1212.24
"8911","1","MAR2006",0,"SO",17,"1","P",0.00666666666664306,308,13.1933333333333,1.02666666666667,8.60666666666667,6,0.686666666666667,9,178.913333333333,0,71.953125,0,0,-9.72211940582686e-13,"5",12,0.39180473157393,-283.426666666667
"8913","1","MAR2006",1,"SD",31,"1","H",0,1888.66666666667,36,1.92,26.6533333333333,7.89333333333333,6.31666666666667,3,1646.38,0.2464067917,68.6875,1.09333333333333,0,245.133333333333,"5",3,0.623816543328531,-729.515555555556
"8915","0","MAR2006",0,"SH",22,"3","R",0,600,32,1,104.64,11.2533333333333,2,18.5,528,0,43.8203125,0,1,0,"3",12,0.88,-72
"8917","0","MAR2006",0,"SE",23,"1","R",0,380,23,1.34666666666667,80,4.72666666666667,1,7.9,382.36,0.3552614674,43.734375,1,0,65.7,"5",2,0.548404427256225,-272.093333333333
"8918","0","MAR2006",0,"SB",21,"1","R",0.0133333333333134,5044,38.5266666666667,2.43333333333333,316.733333333333,0,8.86666666666667,13.9333333333333,3392.04333333333,1.3278088048,5.9208984375,0,0,196.733333333333,"5",12,0.559300777272555,-2379.28666666667
"8919","1","MAR2006",0,"SO",23,"1","R",0.0133333333333103,723.333333333333,21.2,1.07333333333333,13.8066666666667,2.94,0.66,6.29333333333333,497.361666666667,0,44.0488932291667,0,0,7.23999999999922,"4",12,0.462938650893047,-590.196666666667
"8921","1","MAR2006",0,"SO",19,"1","P",1.14666666666667,541.333333333333,3.74,1.21333333333333,3.37333333333333,0,0,10,258.893333333333,0.1074696602,71.375,1,0,56.58,"5",1,0.38692711859932,-376.273333333333
"8922","0","MAR2006",760,"SC",27,"1","R",0,596,44,1.86666666666667,195.433333333333,10.6666666666667,3.32666666666667,45,700.713333333333,0.0732340943,39.1640625,0,0,27.0399999999994,"5",12,0.64810194321553,-305.473333333333
"8923","0","MAR2006",0,"SH",18,"1","P",1.28666666666667,276,4.08,1.19333333333333,62.18,7.76,0.32,3,256.373333333333,0.5294363108,49.90625,1,0,73.6266666666667,"5",1,0.513093710274674,-211.906666666667
"8924","1","MAR2006",800,"SB",22,"1","R",0.0199999999999773,389.666666666667,16.0933333333333,1.16666666666667,31.7466666666667,2.94,0.98,5.56666666666667,416,0,40.3359375,1,0,31.3533333333333,"5",1,0.575948074942395,-279.453333333333
"8925","1","MAR2006",0,"SM",22,"2","P",1,950,1,3,0,14.2733333333333,3,21.8866666666667,642.746666666667,0.1848066063,54.3984375,2,2,383,"3",0,0.436471855751439,-878.16
"8926","1","MAR2006",1040,"SC",34,"0","R",0,578,19,2,38.9733333333333,7.41333333333333,4,8.46,614.096,0.0806366683,35.21875,1,1,0,"3",1,0.702774362247648,-332.22
"8927","1","MAR2006",940,"SO",26,"1","H",0,6169.33333333333,21,1,34,18.6533333333333,9.38666666666667,17.4546666666667,2568.36666666667,0,40.421875,0,1,0,"3",12,0.426400250521219,-6046.03333333333
"8928","1","MAR2006",2000,"SD",27,"1","H",0,6746,18,1,33.8333333333333,9.17333333333333,1,15.7666666666667,3301.56,0.1554696318,42.34375,0,1,0,"3",12,0.49649924511278,-3907.88666666667
"8929","0","MAR2006",1,"SM",30,"0","H",0,1550,15,1,64,8.58,0,15.8755555555556,0,0.0434376729,56.46875,1,1,264,"3",3,0,-1550
"8930","1","MAR2006",0,"SL",24,"1","R",0.0266666666666428,906.333333333333,28.24,1.34,25.28,3.66666666666667,1.86,9.78,624.775,0.7734763045,61.5859375,1,0,129.846666666667,"5",0,0.509415712806212,-584.18
"8936","0","MAR2006",0,"FT",19,"1","P",0.0133333333333091,697.666666666667,26.9133333333333,1.28666666666667,117.733333333333,1,1,53,515.306666666667,0.1102513659,88.59375,0,0,22.2866666666659,"5",12,0.487834571000687,-603.38
"8937","1","MAR2006",500,"SB",22,"4","P",3,1000,2,3,1,14,5,51,539.226666666667,0,74.921875,2,3,561,"3",1,0.380784026644734,-1077.69333333333
"8939","1","MAR2006",0,"SC",18,"1","P",0.00666666666664258,436.333333333333,14.8266666666667,1.09333333333333,13.4266666666667,13,2,19,259.346666666667,0,92.640625,0,0,1.3933333333324,"5",12,0.38719546340717,-384.74
"8940","1","MAR2006",0,"SM",19,"1","P",0,2013.66666666667,94,2,21.0866666666667,0,0,9,1100.71333333333,0,84.9375,0,1,0,"3",12,0.400231208347049,-1356.62666666667
"8943","1","MAR2006",0,"SJ",35,"1","R",0,2200,7,4,0,7.84666666666667,5,9.28666666666667,1581,0.1881340612,23.58203125,1,3,0,"3",2.17333333333333,0.718636363636364,-619
"8944","1","MAR2006",0,"SL",41,"0","R",0,1689,20,1,21.2066666666667,3.26,1.93333333333333,5.99333333333333,1188.72,0.0185539115,51.328125,0,1,0,"3",12,0.523249182420778,-1173.30666666667
"8945","1","MAR2006",300,"SA",20,"1","R",0,100,10,1,51,8.04666666666667,0,10.585,312.973333333333,0.1440466852,48.796875,1.25333333333333,1,0,"3",2,0.700064057198526,-126.493333333333
"8946","1","MAR2006",2000,"FT",26,"1","P",0.0133333333333102,6847.66666666667,33.3733333333333,2.05333333333333,77.3466666666667,15.9133333333333,8.70666666666667,26.08,3420.43333333333,0.307178258,59.7265625,1,0,341.2,"5",2,0.450908584773546,-4627.91333333333
"8951","1","MAR2006",340,"FT",21,"0","P",0,350,17,2,38.9666666666667,13,0,45,341,0,41.2890625,1,2,266,"3",2.02,0.974285714285714,-9
"8954","0","MAR2006",1,"SM",25,"0","R",9,200,2,10,103,13.2533333333333,6,24.68,215,0.3845888507,46.765625,4,1,0,"3",1,1.075,15
"8955","0","MAR2006",1,"SC",21,"2","R",0,337.333333333333,8,1.16,85,7.79333333333333,0,12.9866666666667,354.126666666667,0,43.0859375,0,0,5.29333333333262,"5",12,0.492857685837314,-299.653333333333
"8956","0","MAR2006",0,"SC",21,"2","R",0,325,8,1.15333333333333,86,7.96666666666667,0,14.5733333333333,344.226666666667,0,46.0078125,0,0,4.16666666666595,"5",12,0.491362236082665,-292.513333333333
"8957","1","MAR2006",260,"SO",19,"1","P",0.986666666666667,317,3.392,1.25777777777778,5.12,12.595,1.01333333333333,19.3733333333333,188.983333333333,0.2098500077,65.734375,1,0,13.2933333333333,"5",1,0.42109519675644,-269.306666666667
"8958","1","MAR2006",0,"SB",20,"1","R",0.00666666666664438,394.166666666667,19.1716666666667,1.26,38.3733333333333,5.44666666666667,1.15333333333333,10.0866666666667,322.54,0.1137654749,1.3920898438,0,0,29.4799999999992,"5",12,0.495335468499558,-348.19
"8962","1","MAR2006",0,"SK",20,"2","P",1,1500,5,1,0,28,4,29,630.593333333333,0.0234622998,73.578125,2,1,1081,"3",1,0.371527662770175,-1116.32
"8963","0","MAR2006",1,"SB",21,"3","P",0,100,19,1,117.726666666667,4,3,28,347.029333333333,0,65.71875,0,0,38.1266666666661,"2",12,0.588285335212378,-288.026666666667
"8964","0","MAR2006",1,"SH",26,"1","P",0,200,43,3,128.28,7,3.13333333333333,19,0,0.2396414522,56.5859375,1,0,210.406666666667,"5",0,0,-200
"8966","1","MAR2006",0,"SB",22,"3","P",0,969.666666666667,39,1,38.5933333333333,6,6,17,867.46,0,71.234375,2,0,353.813333333333,"5",1,0.498627914587218,-699.78
"8967","1","MAR2006",0,"SA",24,"2","P",0,850,29,1,20,20,3.768,13,675.213333333333,0.078960727,70.4375,1,1,670,"2",0,0.458485363817749,-698.666666666667
"8968","1","MAR2006",0,"SB",18,"0","P",0.0266666666666416,268,15.3133333333333,1.16666666666667,11.8066666666667,17,0,13,200.093333333333,0.1090859955,48.203125,1,0,14.1733333333332,"5",0,0.43544190994312,-336.6
"8969","0","MAR2006",0,"SO",17,"2","P",0,232.333333333333,7,1.09333333333333,92.9933333333333,2,0.713333333333333,9,223.546666666667,0.1701200102,39.28125,2,0,47.92,"5",0,0.47384640669215,-267.08
"8970","0","MAR2006",0,"SH",21,"3","P",0,1450,35,1,122.933333333333,11.24,4,7,671.993333333333,0.1628531846,39.5078125,2,1,969,"3",1,0.388153777891843,-1021.05333333333
"8971","1","MAR2006",0,"SL",22,"1","P",1,1404,6,4,29.6933333333333,16,3.84,5,711.593333333333,0.49702504,42.9140625,1,1,0,"3",0,0.407142301885714,-1000.38
"8973","1","MAR2006",0,"SN",31,"0","R",0,1710.77777777778,16,1,16.96,2.52,1.72,3,1184.90666666667,0,52.6897473958333,0,1,0,"3",12,0.485251319673712,-1096.38666666667
"8974","1","MAR2006",0,"SH",18,"0","P",0,756.666666666667,19,1,5.36,19,0,16,400.566666666667,0.0080835883,63.578125,0,1,0,"3",12,0.380799181046121,-645.833333333333
"8975","1","MAR2006",600,"SO",19,"1","P",-2.40355883344516e-14,360,13.59,1.05333333333333,7.62666666666667,3,1.06,2,206.72,0.0820259466,53.7890625,0,0,1.05999999999908,"5",12,0.444105353737303,-488.926666666667
"8976","1","MAR2006",0,"SL",22,"2","P",0,5197.33333333333,95,2,39.84,3,16,2,3313.51,0.1009440962,65.328125,0,1,0,"3",12,0.514324583032845,-3313.24666666667
"8977","1","MAR2006",0,"SD",34,"2","R",1,2781.33333333333,6,3,36.4666666666667,15.5933333333333,8,17.6055555555556,1309.07333333333,0.8039650489,59.25,2,1,0,"3",0,0.439282755679406,-2030.47333333333
"8978","0","MAR2006",0,"SO",25,"1","R",2,250,2,3,0,10.2216666666667,2,22.8466666666667,404,0.2665521456,76.953125,3,2,0,"3",0,1.616,154
"8981","0","MAR2006",0,"SN",21,"0","R",0,313.833333333333,8,2,91,6.20666666666667,2,9.11333333333333,341.122666666667,0.08505111,15.1015625,2,0,47.3266666666667,"5",0,0.605304239836075,-230.486666666667
"8982","1","MAR2006",0,"SM",24,"1","R",0,2296,39,1,11.4,12.06,2.50666666666667,21.8241666666667,988.053333333333,0.031101081,61.6171875,1,1,0,"3",0,0.355855563668722,-1612.40666666667
"8983","0","MAR2006",0,"SN",33,"2","R",0,400,15,1,65,3.39333333333333,0,7.71333333333333,541.544444444444,0.1985703018,29.140625,1,0,164.433333333333,"5",2,0.591352952197879,-452.693333333333
"8984","0","MAR2006",0,"SC",28,"2","R",1,150,4,1,66,9.86,0,21.84,535.286666666667,0.1952228695,72.140625,1,1,113,"3",0,0.564861564591123,-347.713333333333
"8985","1","MAR2006",0,"SH",26,"1","R",1,6300,4,1,22.6066666666667,12.88,1,22.4466666666667,837,0,57.6471875,2,1,0,"3",0,0.132857142857143,-5463
"8986","1","MAR2006",1,"SO",18,"1","P",0.0133333333333087,315.666666666667,12.4333333333333,1.14666666666667,6.58,11.9066666666667,0.52,12.3133333333333,185.253333333333,0.0669679283,35.890625,1,0,17.2333333333332,"5",0,0.4115282686709,-283.633333333333
"8987","1","MAR2006",1000,"SN",24,"1","R",0.0399999999999778,554.333333333333,17.8133333333333,1.24666666666667,34.16,3.29333333333333,0.82,7.62,473.66,0.2848722972,27.98046875,1,0,89.1333333333333,"5",0,0.553307814939678,-487.453333333333
"8988","1","MAR2006",0,"SG",20,"2","R",0.0199999999999777,810.666666666667,27.06,1.12,11.6133333333333,15.74,0,19.78,441.18,0.0891533736,35.4140625,0,0,5.61999999999934,"5",12,0.397314522242801,-666.566666666667
"8989","1","MAR2006",0,"SG",20,"2","R",0.0199999999999777,839,28.1266666666667,1.12,11.5533333333333,15.54,0,20.9533333333333,439.913333333333,0.0924446934,34.921875,0,0,1.21999999999933,"5",12,0.397126301272165,-681.113333333333
"8991","1","MAR2006",0,"SO",16,"1","P",0.019999999999977,163.666666666667,20.8,1.00666666666667,49.6066666666667,7.58,0.293333333333333,10.2659649122807,203.653333333333,0.9980180729,36.765625,0,0,1.83999999999907,"5",12,0.525820324886589,-221.066666666667
"8996","1","MAR2006",0,"SD",21,"1","P",1,2150,1,1,13.1533333333333,18,4,27,1215.71,0.2942211526,34.578125,1,1,2378,"3",1,0.410068931855887,-1457.85333333333
"8997","0","MAR2006",0,"SC",21,"3","P",2,200,5,4,34,12,3,26,247,0.6483875439,38.7734375,2,3,0,"3",1,1.235,47
"8998","1","MAR2006",1,"SO",18,"0","P",0.00666666666664189,522.666666666667,20.3809523809524,1.02666666666667,5.5,2,1,20,314.813333333333,0,85.3125,0,0,0.0133333333324365,"5",12,0.390669383400599,-494.7
"9000","0","MAR2006",1,"SO",28,"4","P",0,1300,7,1.95333333333333,156,0,3.75333333333333,15,869,0.3172603855,57.7890625,1,0,761.226666666667,"5",2,0.668461538461538,-431
"9001","1","MAR2006",0,"SO",18,"1","P",0,743.333333333333,24,1,3.48,16,1,9,381.973333333333,0,77.765625,1.12,1,0,"3",3,0.384509746182568,-530.423333333333
"9002","1","MAR2006",0,"SK",18,"0","P",1.12,530.666666666667,3.86,1.22,6.21333333333333,20,0,7,261.053333333333,0.0379109046,42.8203125,1,0,56.66,"5",1,0.409427631959382,-456.206666666667
"9003","1","MAR2006",240,"FT",18,"1","P",0.0399999999999753,843.666666666667,23.16,1.26666666666667,18.4533333333333,1,0.406666666666667,5,540.408333333333,0.0050211245,39.875,1,0,55.76,"5",0,0.494115168504736,-626.806666666667
"9005","0","MAR2006",1000,"FT",24,"1","R",0,502.666666666667,10,4,301.406666666667,6.48,1.7,11.9466666666667,518.213333333333,0.1237393257,39.5390625,3,3,0,"1",0,0.573995285812168,-448.68
"9006","1","MAR2006",0,"SE",32,"1","R",1.16,1900,6,1,20.56,3.43333333333333,2.61333333333333,6.34,961,0.2818993842,32.15625,0,1,0,"3",12,0.505789473684211,-939
"9007","1","MAR2006",0,"SN",26,"1","R",0.0466666666666457,842.666666666667,21.7333333333333,1.55333333333333,15.4777777777778,3.32,1.29333333333333,6.32,757.855,0,62.1484375,2,0,73.34,"5",0,0.552314496874515,-550.7
"9010","1","MAR2006",1500,"SO",19,"1","P",0,1661.33333333333,9,1,14.94,1,1.46666666666667,46,698.233333333333,0.6448793672,42.7109375,0,1,0,"3",12,0.37497236907291,-1238.48666666667
"9011","1","MAR2006",1,"SO",21,"2","P",0,950,28,1,41,27,4,38,719.5,0,75.875,1,1,408,"3",1.16,0.507969498329045,-597.5
